,Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
966,CHEMBL378471,P46098,,CXDMUUBLDHSHNL-AWEZNQCLSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481.0,IC50,=,580.0,NM,,,,,,,,,,,,,,Inhibition of 5HT3 receptor,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011.0,54.0,23.0,"Mazurov AA, Speake JD, Yohannes D",,851149.0,DTCT0023221,11361470,DTCC00427682,1800122,50968
967,CHEMBL378471,P46098,,CXDMUUBLDHSHNL-AWEZNQCLSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481.0,KI,=,663.0,NM,,,,,,,,,,,,,,Binding affinity to 5HT3 receptor,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011.0,54.0,23.0,"Mazurov AA, Speake JD, Yohannes D",,851152.0,DTCT0023221,11361469,DTCC00427682,1800122,50968
968,CHEMBL379302,P46098,,LGWFAAILRNJWJB-AWEZNQCLSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481.0,IC50,=,962.0,NM,,,,,,,,,,,,,,Inhibition of 5HT3 receptor,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011.0,54.0,23.0,"Mazurov AA, Speake JD, Yohannes D",,851149.0,DTCT0023221,11361465,DTCC00427560,931900,50968
969,CHEMBL379302,P46098,,LGWFAAILRNJWJB-AWEZNQCLSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481.0,KI,=,310.0,NM,,,,,,,,,,,,,,Binding affinity to 5HT3 receptor,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011.0,54.0,23.0,"Mazurov AA, Speake JD, Yohannes D",,851152.0,DTCT0023221,11361464,DTCC00427560,931900,50968
970,CHEMBL382243,P46098,,YUIBGCSVGUWIHQ-UHFFFAOYSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,>,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125496,DTCC00417396,730707,23555
971,CHEMBL382243,P46098,,YUIBGCSVGUWIHQ-UHFFFAOYSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,>,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125497,DTCC00417396,730707,23555
972,CHEMBL382243,P46098,,YUIBGCSVGUWIHQ-UHFFFAOYSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,>,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125174,DTCC00417396,730707,23555
973,CHEMBL382243,P46098,,YUIBGCSVGUWIHQ-UHFFFAOYSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,>,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125175,DTCC00417396,730707,23555
974,CHEMBL3823832,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,,INHIBITION,=,64.0,%,,,,,,,,,,,,,,Displacement of [3H]BRL 43694 from human recombinant 5-HT3 receptor expressed in CHO cells at 10 uM after 120 mins by scintillation counting analysis,,In vivo phenotypic drug discovery: applying a behavioral assay to the discovery and optimization of novel antipsychotic agents,MedChemComm,2016.0,7.0,6.0,"Shao L, Campbell UC, Fang QK, Powell NA, Campbell JE, Jones PG, Hanania T, Alexandrov V, Morganstern I, Sabath E, Zhong HM, Large TH, Spear KL",,1586709.0,DTCT0023221,303633,DTCC00099681,1722211,67430
975,CHEMBL38288,P46098,WAY-100135,UMTDAKAAYOXIKU-HXUWFJFHSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,9163561.0,KI,=,10000.0,NM,,,,,,,,,,,,,,,,,,,,,,,,DTCT0023221,14744737,DTCC01739668,2108809,68785
976,CHEMBL38465,P46098,,SDWUPSHVUBKGKN-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,2213824.0,KI,=,1.8,NM,,,,,,,,,,,,,,Binding affinity towards 5-hydroxytryptamine 3 receptor by displacement of [3H]2 in Neuroblastoma-Glioma NG-108-15 cells,,Thiazole as a carbonyl bioisostere. A novel class of highly potent and selective 5-HT3 receptor antagonists.,J. Med. Chem.,1990.0,33.0,10.0,"Rosen T, Nagel AA, Rizzi JP, Ives JL, Daffeh JB, Ganong AH, Guarino K, Heym J, McLean S, Nowakowski JT",,3465.0,DTCT0023221,773157,DTCC00181296,140856,10391
977,CHEMBL388046,P46098,,PYVYQZKNFYHFNG-XSHQRCBMSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,30000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125512,DTCC00457684,1247690,23555
978,CHEMBL388046,P46098,,PYVYQZKNFYHFNG-XSHQRCBMSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,31622.78,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125513,DTCC00457684,1247690,23555
979,CHEMBL388046,P46098,,PYVYQZKNFYHFNG-XSHQRCBMSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,5700.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125190,DTCC00457684,1247690,23555
980,CHEMBL388046,P46098,,PYVYQZKNFYHFNG-XSHQRCBMSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,6309.57,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125191,DTCC00457684,1247690,23555
981,CHEMBL388047,P46098,,NPZKVFNHJRDGHI-SQHUXFNASA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,,,,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,Not Determined,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125186,DTCC00457686,342835,23555
982,CHEMBL388048,P46098,,VVWIDIIMLHNFOH-SBUQLOQDSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,2500.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125507,DTCC00457687,244447,23555
983,CHEMBL388048,P46098,,VVWIDIIMLHNFOH-SBUQLOQDSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,2511.89,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125508,DTCC00457687,244447,23555
984,CHEMBL388048,P46098,,VVWIDIIMLHNFOH-SBUQLOQDSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,1900.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125184,DTCC00457687,244447,23555
985,CHEMBL388048,P46098,,VVWIDIIMLHNFOH-SBUQLOQDSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,1995.26,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125185,DTCC00457687,244447,23555
986,CHEMBL388049,P46098,,SSDBSZARTBSRRD-KTQKYGKGSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,30000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125501,DTCC00457690,537046,23555
987,CHEMBL388049,P46098,,SSDBSZARTBSRRD-KTQKYGKGSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,31622.78,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125502,DTCC00457690,537046,23555
988,CHEMBL388049,P46098,,SSDBSZARTBSRRD-KTQKYGKGSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125178,DTCC00457690,537046,23555
989,CHEMBL388049,P46098,,SSDBSZARTBSRRD-KTQKYGKGSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125179,DTCC00457690,537046,23555
990,CHEMBL388212,P46098,,VDEOWAISRHKINC-MPCDFULNSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,11000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125301,DTCC00457674,795054,23555
991,CHEMBL388212,P46098,,VDEOWAISRHKINC-MPCDFULNSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,12589.25,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125302,DTCC00457674,795054,23555
992,CHEMBL388212,P46098,,VDEOWAISRHKINC-MPCDFULNSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,3100.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125162,DTCC00457674,795054,23555
993,CHEMBL388212,P46098,,VDEOWAISRHKINC-MPCDFULNSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,3162.28,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125163,DTCC00457674,795054,23555
994,CHEMBL388401,P46098,KKHT-10318,VJRGAGPCQUZOLU-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,19447040.0,IC50,=,7500.0,NM,,,,,,,,,,,,,,Antagonist activity at 5HT3A receptor expressed in Xenopus oocyte,,Quinazolindione derivatives as potent 5-HT3A receptor antagonists.,Bioorg. Med. Chem.,2009.0,17.0,13.0,"Lee BH, Choi MJ, Jo MN, Seo HJ, Nah SY, Cho YS, Nam G, Pae AN, Rhim H, Choo H",,578446.0,DTCT0023221,2887676,DTCC00002566,1276678,34988
995,CHEMBL388401,P46098,KKHT-10318,VJRGAGPCQUZOLU-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,19447040.0,VMAX,=,103.2,%,,,,,,,,,,,,,,Inhibition of 5HT3A receptor expressed in Xenopus oocyte relative to bemesetron,,Quinazolindione derivatives as potent 5-HT3A receptor antagonists.,Bioorg. Med. Chem.,2009.0,17.0,13.0,"Lee BH, Choi MJ, Jo MN, Seo HJ, Nah SY, Cho YS, Nam G, Pae AN, Rhim H, Choo H",,578445.0,DTCT0023221,2887651,DTCC00002566,1276678,34988
996,CHEMBL389120,P46098,,MMIPHEFKLSFNNB-MWGLOKQDSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,30000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125514,DTCC00457683,892666,23555
997,CHEMBL389120,P46098,,MMIPHEFKLSFNNB-MWGLOKQDSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,31622.78,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125515,DTCC00457683,892666,23555
998,CHEMBL389120,P46098,,MMIPHEFKLSFNNB-MWGLOKQDSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,25118.86,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125193,DTCC00457683,892666,23555
999,CHEMBL389120,P46098,,MMIPHEFKLSFNNB-MWGLOKQDSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,28000.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125192,DTCC00457683,892666,23555
1000,CHEMBL39,P46098,SEROTONIN,QZAYGJVTTNCVMB-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,8246171.0,KI,=,495.0,NM,,,,,,,,,,,,,,,,,,,,,,,,DTCT0023221,14729698,DTCC00134069,2103971,68446
1001,CHEMBL39,P46098,SEROTONIN,QZAYGJVTTNCVMB-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,8246171.0,KI,=,10000.0,NM,,,,,,,,,,,,,,,,,,,,,,,,DTCT0023221,14729699,DTCC00134069,2103971,68446
1002,CHEMBL39,P46098,SEROTONIN,QZAYGJVTTNCVMB-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,EC50,=,457.09,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2126082,DTCC00134069,43214,23555
1003,CHEMBL39,P46098,SEROTONIN,QZAYGJVTTNCVMB-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,EC50,=,500.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2126080,DTCC00134069,43214,23555
1004,CHEMBL39,P46098,SEROTONIN,QZAYGJVTTNCVMB-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21146988.0,EC50,=,141.0,NM,,cell_based,,,,,,,,,,,HEK293,Partial agonist activity at human 5HT3A receptor expressed in HEK293 cells assessed as decrease in 10 uM 5-chloroindole-induced increase in intracellular calcium release,,Novel serotonin type 3 receptor partial agonists for the potential treatment of irritable bowel syndrome.,Bioorg. Med. Chem. Lett.,2011.0,21.0,1.0,"Manning DD, Cioffi CL, Usyatinsky A, Fitzpatrick K, Masih L, Guo C, Zhang Z, Choo SH, Sikkander MI, Ryan KN, Naginskaya J, Hassler C, Dobritsa S, Wierschke JD, Earley WG, Butler AS, Brady CA, Barnes NM, Cohen ML, Guzzo PR",,700639.0,DTCT0023221,5035405,DTCC00134069,47560,42619
1005,CHEMBL39,P46098,SEROTONIN,QZAYGJVTTNCVMB-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21146988.0,EC50,=,178.0,NM,,cell_based,,,,,,,,,,,HEK293,Partial agonist activity at human 5HT3A receptor expressed in HEK293 cells assessed as effect on serotonin-induced response,,Novel serotonin type 3 receptor partial agonists for the potential treatment of irritable bowel syndrome.,Bioorg. Med. Chem. Lett.,2011.0,21.0,1.0,"Manning DD, Cioffi CL, Usyatinsky A, Fitzpatrick K, Masih L, Guo C, Zhang Z, Choo SH, Sikkander MI, Ryan KN, Naginskaya J, Hassler C, Dobritsa S, Wierschke JD, Earley WG, Butler AS, Brady CA, Barnes NM, Cohen ML, Guzzo PR",,700635.0,DTCT0023221,5035393,DTCC00134069,47560,42619
1006,CHEMBL390135,P46098,,FUSIITLPTACWMA-XYRKINJJSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125524,DTCC00457677,1760292,23555
1007,CHEMBL390135,P46098,,FUSIITLPTACWMA-XYRKINJJSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125525,DTCC00457677,1760292,23555
1008,CHEMBL390135,P46098,,FUSIITLPTACWMA-XYRKINJJSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125203,DTCC00457677,1760292,23555
1009,CHEMBL390135,P46098,,FUSIITLPTACWMA-XYRKINJJSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125204,DTCC00457677,1760292,23555
