"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL449828";"";"0";"313.40";"0";"2.18";"61";"CC(CCNC(=N)NC(=O)CCc1c[nH]cn1)c1ccccc1";"Kb";"'='";"9300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL953173";"Antagonist activity at histamine H1 receptor in human U373 MG cells assessed as inhibition of histamine-induced intracellular calcium level preincubated for 15 mins prior to histamine challenge";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U373 MG";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152279";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3307474";""
"CHEMBL24665";"";"0";"255.24";"0";"2.60";"4";"NCCc1c[nH]c(-c2cccc(C(F)(F)F)c2)n1";"EC50";"'='";"251.19";"nM";"6.60";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1638837";"Agonist activity at human recombinant histamine H1 receptor expressed in Sf9 cells coexpressing RGS4 by steady-state GTPase activity assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1629428";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308860";""
"CHEMBL3818056";"";"0";"295.38";"0";"3.41";"15";"O=C(CCCN1CCc2ccccc2C1)c1ccc(O)cc1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3821455";"Displacement of [3H]Pyrilamine from human H1 receptor expressed in cell membranes after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817758";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL42";"CLOZAPINE";"4";"326.83";"0";"3.72";"1";"CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1";"Ki";"'='";"1.8";"nM";"8.74";"";"";"UO_0000065";"26.76";"0.52";"5.02";"28.33";"True";"CHEMBL992748";"Binding affinity to human cloned histamine H1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155799";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"None";""
"CHEMBL2024089";"";"0";"305.38";"0";"1.67";"13a";"CNC(=O)OCC[C@H]1C[C@@H]1c1cncc(OC[C@@H]2CCN2)c1";"Inhibition";"'='";"30.5";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2026378";"Displacement of [3H]Pyrilamine from H1 histamine receptor at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021777";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL2012737";"";"0";"464.55";"0";"4.03";"7k";"Cc1cc(NS(C)(=O)=O)ccc1-n1c(CCC(=O)O)ccc1-c1ccc(-n2ccnc2)cc1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2013407";"Inhibition of H1 receptor at 10 uM by radioligand displacement assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010673";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL481863";"";"0";"338.41";"0";"4.48";"10b, JNJ-10392980";"c1ccc2oc(Oc3ccc(OCCN4CCCCC4)cc3)nc2c1";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL987444";"Inhibition of histamine H1 receptor at 1 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155111";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL2024094";"";"0";"262.35";"0";"1.96";"19a";"COCC[C@H]1C[C@@H]1c1cncc(OC[C@@H]2CCN2)c1";"Inhibition";"'='";"-4.8";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2026378";"Displacement of [3H]Pyrilamine from H1 histamine receptor at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021777";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL1882801";"";"0";"363.29";"0";"4.39";"5; BPDBA";"O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc(Cl)cc1Cl";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL4031710";"Displacement of [3H]pyrilamine from human histamine H1 receptor expressed in HEK cell membranes at 10 uM after 90 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028872";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4536532";"";"0";"240.31";"0";"2.56";"4q";"CC1CCCc2c(-c3cccnc3)nc(N)nc21";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4394806";"Agonist activity at H1R (unknown origin) expressed in HEK293 cells harboring luc2P/NFAT-RE plasmid at 10 uM after 6 to 8 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393678";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL3890841";"";"0";"275.39";"0";"4.07";"2a";"C1=C(CCN2CCc3ccccc3C2)Cc2ccccc21";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3863664";"Displacement of [3H]-pyrilamine from human histamine H1 receptor by liquid scintillation counting method";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3862017";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";""
"CHEMBL3978642";"";"0";"327.86";"0";"3.49";"3i";"Cl.O=C1c2ccccc2CC1CCN1CCc2ccccc2C1";"Ki";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3863664";"Displacement of [3H]-pyrilamine from human histamine H1 receptor by liquid scintillation counting method";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3862017";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";""
"CHEMBL3970994";"";"0";"289.42";"0";"4.46";"2b";"C1=C(CCN2CCc3ccccc3C2)CCc2ccccc21";"Ki";"'='";"1437.0";"nM";"5.84";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3863664";"Displacement of [3H]-pyrilamine from human histamine H1 receptor by liquid scintillation counting method";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3862017";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";""
"CHEMBL1765683";"";"0";"495.38";"0";"4.42";"9m";"COc1ccc(-c2c(C)c(C(=O)NC3(C#N)CCOCC3)nn2-c2ccccc2Br)cc1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1767742";"Binding affinity to histamine H1 receptor at 10 uM by radioligand binding assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1764973";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL4539150";"";"0";"475.03";"1";"5.48";"5c";"Cc1ccccc1OCC(O)CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1";"IC50";"'='";"8.9";"nM";"8.05";"";"";"UO_0000065";"16.95";"0.32";"2.57";"17.66";"False";"CHEMBL4410552";"Antagonist activity at histamine H1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4406894";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";""
"CHEMBL4473399";"";"0";"505.06";"2";"5.57";"4c";"CCOc1ccccc1OCC(O)CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1";"IC50";"'='";"17.65";"nM";"7.75";"";"";"UO_0000065";"15.35";"0.29";"2.18";"14.14";"False";"CHEMBL4410552";"Antagonist activity at histamine H1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4406894";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";""
"CHEMBL2386917";"";"0";"290.33";"0";"2.40";"8";"Cc1cccc2nc(Cn3cnc4ccccc43)cc(=O)n12";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2390807";"Binding affinity to human histamine H1 receptor by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385076";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL1767161";"";"0";"655.33";"2";"8.34";"41";"O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(CCCCc2ccc(OCCCN3CCCCCC3)cc2)CC1";"Ki";"'='";"19.95";"nM";"7.70";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1769655";"Antagonist activity at human recombinant histamine H1 receptor expressed in intact CHO cells assessed as inhibition of histamine-induced cellular calcium mobilization by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1764974";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308072";""
"CHEMBL1767146";"";"0";"367.88";"0";"3.73";"10k";"CN1CCC[C@@H]1Cn1nc(Cc2cccc(Cl)c2)c2ccccc2c1=O";"Ki";"'='";"1.585";"nM";"8.80";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1769655";"Antagonist activity at human recombinant histamine H1 receptor expressed in intact CHO cells assessed as inhibition of histamine-induced cellular calcium mobilization by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1764974";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308072";""
"CHEMBL3461530";"";"0";"341.46";"0";"1.97";"42";"Cc1cccc(N2CCN(CCCNC(=O)c3cn[nH]c3C)CC2)c1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4137916";"Agonist activity at human HRH1 expressed in HEK cells assessed as increase in calcium mobilization up to 100 uM measured for 2 mins by Fluo-4 dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130639";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4175018";"";"0";"377.49";"0";"3.92";"5g";"Cc1oc(-c2ccco2)nc1CN1CCN([C@@H]2CCc3ccccc3C2)CC1";"Ki";"'='";"125.0";"nM";"6.90";"";"";"UO_0000065";"18.29";"0.34";"2.98";"15.12";"False";"CHEMBL4137915";"Displacement of [3H]pyrilamine from human HRH1 expressed in HEK cell membranes after 90 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130639";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4165881";"";"0";"331.85";"0";"2.67";"21d";"Cc1cccc(N2CCN(CCNc3cncc(Cl)n3)CC2)c1";"Ki";"'='";"2455.0";"nM";"5.61";"";"";"UO_0000065";"16.91";"0.33";"2.94";"12.67";"False";"CHEMBL4137915";"Displacement of [3H]pyrilamine from human HRH1 expressed in HEK cell membranes after 90 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130639";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4173176";"";"0";"331.85";"0";"2.75";"21";"C[C@H](CNc1cncc(Cl)n1)N1CCN(c2ccccc2)CC1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4137916";"Agonist activity at human HRH1 expressed in HEK cells assessed as increase in calcium mobilization up to 100 uM measured for 2 mins by Fluo-4 dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130639";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL1783955";"";"0";"321.42";"0";"3.28";"3{4}";"COc1ccc2c(c1)c1c(n2CCc2ccccn2)CCN(C)C1";"IC50";"'='";"4670.0";"nM";"5.33";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1786003";"Antagonist activity at human histamine H1 receptor in SK-N-SH cells assessed as inhibition of histamine-induced calcium level increase during phase-1 compound incubated before histamine addition by Fura-2 based fluorometric assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-N-SH";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782051";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3307745";""
"CHEMBL1783969";"";"0";"335.41";"0";"2.97";"3{18}";"CN1CCc2c(c3cc(C(=O)O)ccc3n2CCc2ccncc2)C1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1786003";"Antagonist activity at human histamine H1 receptor in SK-N-SH cells assessed as inhibition of histamine-induced calcium level increase during phase-1 compound incubated before histamine addition by Fura-2 based fluorometric assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-N-SH";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782051";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3307745";""
"CHEMBL1783966";"";"0";"321.42";"0";"3.28";"3{15}";"COc1ccc2c(c1)c1c(n2CCc2ccncc2)CCN(C)C1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL1785997";"Antagonist activity at human histamine H1 receptor in SK-N-SH cells assessed as inhibition of histamine-induced calcium flow during phase-II compound dosed after histamine addition by Fura-2 based fluorometric assay";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"SK-N-SH";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782051";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3307745";""
"CHEMBL3094311";"";"0";"284.19";"0";"3.38";"8";"Cl.NCc1ccc(OCc2ccc(Cl)cc2)cc1";"Inhibition";"'='";"0.3";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3094839";"Inhibition of histamine H1 receptor (unknown origin) at 10 uM relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091364";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None";""
"CHEMBL589150";"";"0";"338.43";"0";"4.02";"4(11)";"COc1ccc(CCn2c3c(c4cc(F)ccc42)CN(C)CC3)cc1";"IC50";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1038010";"Antagonist activity at histamine H1 receptor in human SK-N-SH cells assessed as histamine-induced maximum intracellular calcium spike at phase 1 treated 10 to 15 seconds before histamine challenge";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-N-SH";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153163";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307745";""
"CHEMBL69759";"SONEPIPRAZOLE";"0";"401.53";"0";"2.16";"15, U-101387";"NS(=O)(=O)c1ccc(N2CCN(CC[C@@H]3OCCc4ccccc43)CC2)cc1";"Ki";"'>'";"1600.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4039181";"Inhibition of histamine H1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038300";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL240565";"";"0";"571.70";"1";"3.36";"38g";"CS(=O)(=O)c1cccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCCC5)CC4)cc3)C(=O)C2)c1.O=CO";"Ki";"'<'";"2511.89";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL903093";"Antagonist activity at human recombinant histamine H1 receptor expressed in CHO cells assessed as inhibition of histamine-induced cellular calcium mobilization";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138361";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308072";""
"CHEMBL3220633";"";"0";"313.41";"0";"1.97";"83";"CC(CC(=O)/N=C(\N)NCCCc1cn[nH]c1)c1ccccc1";"pEC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3225910";"Agonist activity at human recombinant histamine H1 receptor expressed in Sf9 cells coexpressing RGS4 preincubated for 2 mins before [gamma32P]GTP addition measured after 20 mins by steady-state GTPase activity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217456";"1";"Scientific Literature";"MedChemComm";"2014";"CHEMBL3308860";""
"CHEMBL2208435";"";"0";"475.38";"0";"3.57";"28";"O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cnnc2ccccc12";"Ki";"'='";"12.59";"nM";"7.90";"";"";"UO_0000065";"16.62";"0.34";"4.33";"9.02";"False";"CHEMBL2215810";"Displacement of [3H]-pyrilamine from human histamine H1 receptor expressed in recombinant CHOK1 cells after 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2202969";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3307512";""
"CHEMBL392532";"";"0";"503.55";"0";"3.71";"36i";"CC(C)N1CCC(Oc2ccc(N3CCN(C(=O)c4ccc(F)cc4F)CC3=O)cc2)CC1.O=CO";"Ki";"'<'";"2511.89";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL903093";"Antagonist activity at human recombinant histamine H1 receptor expressed in CHO cells assessed as inhibition of histamine-induced cellular calcium mobilization";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138361";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308072";""
"CHEMBL238871";"";"0";"517.57";"0";"4.10";"21h";"O=C(c1cc(F)cc(F)c1)N1CCN(c2ccc(OCCCN3CCCCCC3)cc2)C(=O)C1.O=CO";"Ki";"'<'";"2511.89";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL903093";"Antagonist activity at human recombinant histamine H1 receptor expressed in CHO cells assessed as inhibition of histamine-induced cellular calcium mobilization";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138361";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308072";""
"CHEMBL402377";"";"0";"239.36";"0";"3.87";"(S)-19";"C[C@H]1CCCN1CCc1ccc2ccccc2c1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL931756";"Antagonist activity at histamine H1 receptor by [35S]GTP-gamma-S binding assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142264";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL2387292";"";"0";"456.59";"1";"6.19";"5t";"CC1CCCN1C1CCN(c2ccc(NC(=O)Nc3ccc(Oc4ccccc4)cc3)cc2)C1";"Inhibition";"'<'";"40.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2389352";"Antagonist activity at human histamine H1 receptor assessed as inhibition of calcium mobilization at 10 uM by FLIPR assay relative to control";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385010";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL3289442";"";"0";"450.61";"0";"2.45";"1";"CCOC(=O)N1CCC(C)(CN2CCC3(CC2)CN(S(C)(=O)=O)c2ncccc23)CC1";"Inhibition";"'='";"27.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3292246";"Binding affinity to human histamine H1 receptor at 3 uM by radioligand displacement assay relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286277";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL3287723";"";"0";"444.52";"1";"5.26";"72";"COc1ccc(C(=O)O)cc1OCCCCOc1ccc(C(=O)CC(C)(C)C)c(O)c1C";"Inhibition";"'='";"0.2";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3291569";"Binding affinity to human histamine H1 receptor at 10 uM by radioligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286233";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL417215";"";"0";"453.56";"0";"2.90";"31";"N[C@H](Cc1ccc(F)cc1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1";"Ki";"'='";"9332.54";"nM";"5.03";"";"";"UO_0000065";"11.09";"0.21";"2.13";"6.63";"False";"CHEMBL692987";"Binding affinity towards Histamine H1 receptor of human membranes.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135199";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL83073";"";"0";"362.39";"0";"4.42";"3n";"CN(C)CC1CC2c3cccc(C(F)(F)F)c3Cc3ccccc3N2O1";"IC50";"'='";"37.15";"nM";"7.43";"";"";"UO_0000065";"20.50";"0.39";"3.01";"47.29";"False";"CHEMBL697643";"Binding affinity at human cloned Histamine H1 receptor expressed in CHO cells by [3H]pyrilamine displacement.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135381";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"CHEMBL3308072";""
"CHEMBL240178";"";"0";"571.70";"1";"3.36";"38f";"CS(=O)(=O)c1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCCC5)CC4)cc3)C(=O)C2)cc1.O=CO";"Ki";"'<'";"2511.89";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL903093";"Antagonist activity at human recombinant histamine H1 receptor expressed in CHO cells assessed as inhibition of histamine-induced cellular calcium mobilization";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138361";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308072";""
