Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL3679413,P46098,,IANJVKHDSMUIRT-QGZVFWFLSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,,KI,=,1,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. The relative affinity of the various compounds for the human 5-HT3 receptor was measured in a radioligand binding assay, using a scintillation proximity assay (SPA) format.",,"5-HT3 receptor modulators, methods of making, and use thereof",,2013,,,,,1527764,DTCT0023221,14635640,DTCC01712085,1130573,64307
CHEMBL3679414,P46098,,RBGMTAOTVOHILH-HSZRJFAPSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,,KI,=,1,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. The relative affinity of the various compounds for the human 5-HT3 receptor was measured in a radioligand binding assay, using a scintillation proximity assay (SPA) format.",,"5-HT3 receptor modulators, methods of making, and use thereof",,2013,,,,,1527764,DTCT0023221,14635641,DTCC01712086,256099,64307
CHEMBL3679415,P46098,,WHVZPNITVJSAMC-INIZCTEOSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,,KI,=,49,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. The relative affinity of the various compounds for the human 5-HT3 receptor was measured in a radioligand binding assay, using a scintillation proximity assay (SPA) format.",,"5-HT3 receptor modulators, methods of making, and use thereof",,2013,,,,,1527764,DTCT0023221,14635642,DTCC01712087,904452,64307
CHEMBL3679416,P46098,,IANJVKHDSMUIRT-KRWDZBQOSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,,KI,=,8,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. The relative affinity of the various compounds for the human 5-HT3 receptor was measured in a radioligand binding assay, using a scintillation proximity assay (SPA) format.",,"5-HT3 receptor modulators, methods of making, and use thereof",,2013,,,,,1527764,DTCT0023221,14635643,DTCC01712088,1740132,64307
CHEMBL3679417,P46098,,RBGMTAOTVOHILH-QHCPKHFHSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,,KI,=,13,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. The relative affinity of the various compounds for the human 5-HT3 receptor was measured in a radioligand binding assay, using a scintillation proximity assay (SPA) format.",,"5-HT3 receptor modulators, methods of making, and use thereof",,2013,,,,,1527764,DTCT0023221,14635644,DTCC01712089,1868818,64307
CHEMBL3679418,P46098,,LSNUXVIISZOERE-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,,KI,=,267,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. The relative affinity of the various compounds for the human 5-HT3 receptor was measured in a radioligand binding assay, using a scintillation proximity assay (SPA) format.",,"5-HT3 receptor modulators, methods of making, and use thereof",,2013,,,,,1527764,DTCT0023221,14635645,DTCC01712090,159694,64307
CHEMBL3679419,P46098,,JTKYQKMRKDHHPR-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,,KI,=,59,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. The relative affinity of the various compounds for the human 5-HT3 receptor was measured in a radioligand binding assay, using a scintillation proximity assay (SPA) format.",,"5-HT3 receptor modulators, methods of making, and use thereof",,2013,,,,,1527764,DTCT0023221,14635646,DTCC01712091,1161837,64307
CHEMBL3679420,P46098,,IQMIOVIDFWQLDA-JOCHJYFZSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,,KI,=,25,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. The relative affinity of the various compounds for the human 5-HT3 receptor was measured in a radioligand binding assay, using a scintillation proximity assay (SPA) format.",,"5-HT3 receptor modulators, methods of making, and use thereof",,2013,,,,,1527764,DTCT0023221,14635639,DTCC01712092,548620,64307
CHEMBL3740472,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26363507,INHIBITION,<,50,%,,,,,,,,,,,,,,Agonist activity at human recombinant 5HT3 receptor expressed in CHO cells assessed as cAMP level at 10 uM after 4 hrs by luciferase reporter gene assay,,"Synthesis and SAR of Imidazo[1,5-a]pyridine derivatives as 5-HT4 receptor partial agonists for the treatment of cognitive disorders associated with Alzheimer's disease.",Eur. J. Med. Chem.,2015,103,,"Nirogi R, Mohammed AR, Shinde AK, Bogaraju N, Gagginapalli SR, Ravella SR, Kota L, Bhyrapuneni G, Muddana NR, Benade V, Palacharla RC, Jayarajan P, Subramanian R, Goyal VK.",,1540913,DTCT0023221,16676,DTCC00065101,1648360,65482
CHEMBL3740472,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26363507,INHIBITION,<,50,%,,,,,,,,,,,,,,Antagonist activity at human recombinant 5HT3 receptor expressed in CHO cells assessed as cAMP level at 10 uM after 4 hrs by luciferase reporter gene assay,,"Synthesis and SAR of Imidazo[1,5-a]pyridine derivatives as 5-HT4 receptor partial agonists for the treatment of cognitive disorders associated with Alzheimer's disease.",Eur. J. Med. Chem.,2015,103,,"Nirogi R, Mohammed AR, Shinde AK, Bogaraju N, Gagginapalli SR, Ravella SR, Kota L, Bhyrapuneni G, Muddana NR, Benade V, Palacharla RC, Jayarajan P, Subramanian R, Goyal VK.",,1540933,DTCT0023221,16696,DTCC00065101,1648360,65482
CHEMBL3741992,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26460788,INHIBITION,<,30,%,,,,,,,,,,,,,,Inhibition of human 5-HT3 receptor at 10 uM,,Novel Series of Dihydropyridinone P2X7 Receptor Antagonists.,J. Med. Chem.,2015,58,21,"Lopez-Tapia F, Walker KA, Brotherton-Pleiss C, Caroon J, Nitzan D, Lowrie L, Gleason S, Zhao SH, Berger J, Cockayne D, Phippard D, Suttmann R, Fitch WL, Bourdet D, Rege P, Huang X, Broadbent S, Dvorak C, Zhu J, Wagner P, Padilla F, Loe B, Jahangir A, Alker A.",,1541658,DTCT0023221,20304,DTCC00065423,1804813,65488
CHEMBL374351,P46098,KKHT-10103,WHHXYDWPIRKEHF-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,19447040,IC50,=,57000,NM,,,,,,,,,,,,,,Antagonist activity at 5HT3A receptor expressed in Xenopus oocyte,,Quinazolindione derivatives as potent 5-HT3A receptor antagonists.,Bioorg. Med. Chem.,2009,17,13,"Lee BH, Choi MJ, Jo MN, Seo HJ, Nah SY, Cho YS, Nam G, Pae AN, Rhim H, Choo H",,578446,DTCT0023221,2887673,DTCC00002551,921018,34988
CHEMBL374351,P46098,KKHT-10103,WHHXYDWPIRKEHF-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,19447040,VMAX,=,34.5,%,,,,,,,,,,,,,,Inhibition of 5HT3A receptor expressed in Xenopus oocyte relative to bemesetron,,Quinazolindione derivatives as potent 5-HT3A receptor antagonists.,Bioorg. Med. Chem.,2009,17,13,"Lee BH, Choi MJ, Jo MN, Seo HJ, Nah SY, Cho YS, Nam G, Pae AN, Rhim H, Choo H",,578445,DTCT0023221,2887648,DTCC00002551,921018,34988
CHEMBL3746146,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26580980,KI,=,3,NM,,,,,,,,,,,,,,Displacement of [3H]BRL 43694 from human 5-HT3 receptor expressed in CHO cells after 120 mins by scintillation counting,,"Design of 7 nicotinic acetylcholine receptor ligands using the (het)Aryl-1,2,3-triazole core: Synthesis, in vitro evaluation and SAR studies.",Eur. J. Med. Chem.,2016,107,,"Ouach A, Pin F, Bertrand E, Vercouillie J, Gulhan Z, Mothes C, Deloye JB, Guilloteau D, Suzenet F, Chalon S, Routier S.",,1546368,DTCT0023221,33154,DTCC00068812,1013253,65644
CHEMBL3746799,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26580980,KI,=,52,NM,,,,,,,,,,,,,,Displacement of [3H]BRL 43694 from human 5-HT3 receptor expressed in CHO cells after 120 mins by scintillation counting,,"Design of 7 nicotinic acetylcholine receptor ligands using the (het)Aryl-1,2,3-triazole core: Synthesis, in vitro evaluation and SAR studies.",Eur. J. Med. Chem.,2016,107,,"Ouach A, Pin F, Bertrand E, Vercouillie J, Gulhan Z, Mothes C, Deloye JB, Guilloteau D, Suzenet F, Chalon S, Routier S.",,1546368,DTCT0023221,33156,DTCC00069049,884371,65644
CHEMBL3747344,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26580980,KI,=,3,NM,,,,,,,,,,,,,,Displacement of [3H]BRL 43694 from human 5-HT3 receptor expressed in CHO cells after 120 mins by scintillation counting,,"Design of 7 nicotinic acetylcholine receptor ligands using the (het)Aryl-1,2,3-triazole core: Synthesis, in vitro evaluation and SAR studies.",Eur. J. Med. Chem.,2016,107,,"Ouach A, Pin F, Bertrand E, Vercouillie J, Gulhan Z, Mothes C, Deloye JB, Guilloteau D, Suzenet F, Chalon S, Routier S.",,1546368,DTCT0023221,33155,DTCC00069041,915885,65644
CHEMBL3759860,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26761776,INHIBITION,=,50,%,,,,,,,,,,,,,,Binding affinity to 5-HT3 receptor (unknown origin) at 1 to 2 uM by radioligand binding assay,,Discovery and SAR of N-(1-((substituted piperidin-4-yl)methyl)-3-methoxypiperidin-4-yl)-2-methoxybenzamide derivatives: 5-Hydroxytryptamine receptor 4 agonist as a potent prokinetic agent.,Eur. J. Med. Chem.,2016,109,,"Park JS, Im W, Choi S, Park SJ, Jung JM, Baek KS, Son HP, Sharma S, Kim IS, Jung YH.",,1552730,DTCT0023221,69217,DTCC00074937,432317,66015
CHEMBL3763166,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26653033,INHIBITION,<,50,%,,,,,,,,,,,,,,Inhibition of 5HT3 receptor (unknown origin) at 10 uM,,"Phenyl Benzenesulfonylhydrazides Exhibit Selective Indoleamine 2,3-Dioxygenase Inhibition with Potent in Vivo Pharmacodynamic Activity and Antitumor Efficacy.",J. Med. Chem.,2016,59,1,"Lin SY, Yeh TK, Kuo CC, Song JS, Cheng MF, Liao FY, Chao MW, Huang HL, Chen YL, Yang CY, Wu MH, Hsieh CL, Hsiao W, Peng YH, Wu JS, Lin LM, Sun M, Chao YS, Shih C, Wu SY, Pan SL, Hung MS, Ueng SH.",,1553775,DTCT0023221,91902,DTCC00075195,807224,66086
CHEMBL376324,P46098,,BJPAAUARTYANJL-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,16971122,IC50,=,275,NM,,,,,,,,,,,,,,Inhibition of 5HT3 receptor,,Inhibitors of unactivated p38 MAP kinase.,Bioorg. Med. Chem. Lett.,2006,16,23,"Bullington J, Argentieri D, Averill K, Carter D, Cavender D, Fahmy B, Fan X, Hall D, Heintzelman G, Jackson P, Leung WP, Li X, Ling P, Olini G, Razler T, Reuman M, Rupert K, Russell R, Siekierka J, Wadsworth S, Wolff R, Xiang B, Zhang YM",,424582,DTCT0023221,2013813,DTCC00440693,1102639,21793
CHEMBL3763779,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26852005,INHIBITION,=,24,%,,,,,,,,,,,,,,Binding affinity to recombinant 5-HT3 receptor (unknown origin) at 10 uM after 1.5 hrs by radioligand displacement assay,,Novel N-acyl-carbazole derivatives as 5-HT7R antagonists.,Eur. J. Med. Chem.,2016,110,,"Kim Y, Yeom M, Tae J, Rhim H, Choo H.",,1554571,DTCT0023221,81424,DTCC00075509,74889,66201
CHEMBL3764133,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26852005,INHIBITION,=,41,%,,,,,,,,,,,,,,Binding affinity to recombinant 5-HT3 receptor (unknown origin) at 10 uM after 1.5 hrs by radioligand displacement assay,,Novel N-acyl-carbazole derivatives as 5-HT7R antagonists.,Eur. J. Med. Chem.,2016,110,,"Kim Y, Yeom M, Tae J, Rhim H, Choo H.",,1554571,DTCT0023221,81344,DTCC00075511,1752263,66201
CHEMBL3764335,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26852005,INHIBITION,=,41,%,,,,,,,,,,,,,,Binding affinity to recombinant 5-HT3 receptor (unknown origin) at 10 uM after 1.5 hrs by radioligand displacement assay,,Novel N-acyl-carbazole derivatives as 5-HT7R antagonists.,Eur. J. Med. Chem.,2016,110,,"Kim Y, Yeom M, Tae J, Rhim H, Choo H.",,1554571,DTCT0023221,81434,DTCC00075512,658061,66201
CHEMBL3764650,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26852005,INHIBITION,=,18,%,,,,,,,,,,,,,,Binding affinity to recombinant 5-HT3 receptor (unknown origin) at 10 uM after 1.5 hrs by radioligand displacement assay,,Novel N-acyl-carbazole derivatives as 5-HT7R antagonists.,Eur. J. Med. Chem.,2016,110,,"Kim Y, Yeom M, Tae J, Rhim H, Choo H.",,1554571,DTCT0023221,81425,DTCC00075510,367196,66201
CHEMBL376596,P46098,KKHT-20818,PRICKWSOIKQPFF-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,19447040,IC50,=,4800,NM,,,,,,,,,,,,,,Antagonist activity at 5HT3A receptor expressed in Xenopus oocyte,,Quinazolindione derivatives as potent 5-HT3A receptor antagonists.,Bioorg. Med. Chem.,2009,17,13,"Lee BH, Choi MJ, Jo MN, Seo HJ, Nah SY, Cho YS, Nam G, Pae AN, Rhim H, Choo H",,578446,DTCT0023221,2885918,DTCC00002562,1983565,34988
CHEMBL376596,P46098,KKHT-20818,PRICKWSOIKQPFF-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,19447040,VMAX,=,99.5,%,,,,,,,,,,,,,,Inhibition of 5HT3A receptor expressed in Xenopus oocyte relative to bemesetron,,Quinazolindione derivatives as potent 5-HT3A receptor antagonists.,Bioorg. Med. Chem.,2009,17,13,"Lee BH, Choi MJ, Jo MN, Seo HJ, Nah SY, Cho YS, Nam G, Pae AN, Rhim H, Choo H",,578445,DTCT0023221,2887670,DTCC00002562,1983565,34988
CHEMBL3770106,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26700945,KI,>,10000,NM,,,,,,,,,,,,,,Displacement of [3H]LY278584 from 5-HT3 receptor (unknown origin) after 1.5 hrs by microbeta scintillation counting method,,Structure-Based Discovery of Novel and Selective 5-Hydroxytryptamine 2B Receptor Antagonists for the Treatment of Irritable Bowel Syndrome.,J. Med. Chem.,2016,59,2,"Zhou Y, Ma J, Lin X, Huang XP, Wu K, Huang N.",,1557239,DTCT0023221,99386,DTCC00078103,256545,66255
CHEMBL3770342,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26700945,KI,>,10000,NM,,,,,,,,,,,,,,Displacement of [3H]LY278584 from 5-HT3 receptor (unknown origin) after 1.5 hrs by microbeta scintillation counting method,,Structure-Based Discovery of Novel and Selective 5-Hydroxytryptamine 2B Receptor Antagonists for the Treatment of Irritable Bowel Syndrome.,J. Med. Chem.,2016,59,2,"Zhou Y, Ma J, Lin X, Huang XP, Wu K, Huang N.",,1557239,DTCT0023221,99388,DTCC00078107,678484,66255
CHEMBL3770981,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26700945,KI,>,10000,NM,,,,,,,,,,,,,,Displacement of [3H]LY278584 from 5-HT3 receptor (unknown origin) after 1.5 hrs by microbeta scintillation counting method,,Structure-Based Discovery of Novel and Selective 5-Hydroxytryptamine 2B Receptor Antagonists for the Treatment of Irritable Bowel Syndrome.,J. Med. Chem.,2016,59,2,"Zhou Y, Ma J, Lin X, Huang XP, Wu K, Huang N.",,1557239,DTCT0023221,99387,DTCC00078106,1519401,66255
CHEMBL3771331,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26700945,KI,>,10000,NM,,,,,,,,,,,,,,Displacement of [3H]LY278584 from 5-HT3 receptor (unknown origin) after 1.5 hrs by microbeta scintillation counting method,,Structure-Based Discovery of Novel and Selective 5-Hydroxytryptamine 2B Receptor Antagonists for the Treatment of Irritable Bowel Syndrome.,J. Med. Chem.,2016,59,2,"Zhou Y, Ma J, Lin X, Huang XP, Wu K, Huang N.",,1557239,DTCT0023221,99389,DTCC00078113,1837319,66255
CHEMBL3775436,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26988801,INHIBITION,=,29.4,%,,,,,,,,,,,,,,Displacement of [3H]BRL43694 from human recombinant 5-HT3 receptor expressed in CHO cells at 10'-5 M,,"Design, physico-chemical properties and biological evaluation of some new N-[(phenoxy)alkyl]- and N-{2-[2-(phenoxy)ethoxy]ethyl}aminoalkanols as anticonvulsant agents.",Bioorg. Med. Chem.,2016,24,8,"Waszkielewicz AM, Gunia-Krzyzak A, Powroznik B, Soczynska K, Pekala E, Walczak M, Bednarski M, Zesawska E, Nitek W, Marona H.",,1559533,DTCT0023221,118987,DTCC00081018,517082,66408
CHEMBL3775769,P46098,,,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,26988801,INHIBITION,=,12.3,%,,,,,,,,,,,,,,Displacement of [3H]BRL43694 from human recombinant 5-HT3 receptor expressed in CHO cells at 10'-5 M,,"Design, physico-chemical properties and biological evaluation of some new N-[(phenoxy)alkyl]- and N-{2-[2-(phenoxy)ethoxy]ethyl}aminoalkanols as anticonvulsant agents.",Bioorg. Med. Chem.,2016,24,8,"Waszkielewicz AM, Gunia-Krzyzak A, Powroznik B, Soczynska K, Pekala E, Walczak M, Bednarski M, Zesawska E, Nitek W, Marona H.",,1559533,DTCT0023221,119852,DTCC00081020,774921,66408
CHEMBL378349,P46098,,AFLJKKMTBWNZFE-AWEZNQCLSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,IC50,=,188,NM,,,,,,,,,,,,,,Inhibition of 5HT3 receptor,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851149,DTCT0023221,11361460,DTCC00427657,835012,50968
CHEMBL378349,P46098,,AFLJKKMTBWNZFE-AWEZNQCLSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,KI,=,174,NM,,,,,,,,,,,,,,Binding affinity to 5HT3 receptor,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851152,DTCT0023221,11361459,DTCC00427657,835012,50968
CHEMBL378471,P46098,,CXDMUUBLDHSHNL-AWEZNQCLSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,IC50,=,580,NM,,,,,,,,,,,,,,Inhibition of 5HT3 receptor,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851149,DTCT0023221,11361470,DTCC00427682,1800122,50968
CHEMBL378471,P46098,,CXDMUUBLDHSHNL-AWEZNQCLSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,KI,=,663,NM,,,,,,,,,,,,,,Binding affinity to 5HT3 receptor,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851152,DTCT0023221,11361469,DTCC00427682,1800122,50968
CHEMBL379302,P46098,,LGWFAAILRNJWJB-AWEZNQCLSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,IC50,=,962,NM,,,,,,,,,,,,,,Inhibition of 5HT3 receptor,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851149,DTCT0023221,11361465,DTCC00427560,931900,50968
CHEMBL379302,P46098,,LGWFAAILRNJWJB-AWEZNQCLSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,KI,=,310,NM,,,,,,,,,,,,,,Binding affinity to 5HT3 receptor,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851152,DTCT0023221,11361464,DTCC00427560,931900,50968
