compound_id,Original_Entry_ID,Entrez_ID,Activity_Flag,PXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,InChI,SMILES,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate
WIHLVGZFKARCLL-GHOHXXQJNA-N,CHEMBL231056,3359,A,5.6,chembl20,445992,9606,HTR3A,2102,"InChI=1/C50H60N4O2/c1-4-12-34(13-5-1)51-46-37-20-24-53(35-14-6-2-7-15-35)30-32-21-26-55-48(44(46)38(32)28-42(37)53)52-41-19-11-10-18-40(41)50-23-25-54(36-16-8-3-9-17-36)31-33-22-27-56-49(51)45(47(50)52)39(33)29-43(50)54/h1,4-6,8,10-14,16,18-19,21-22,35-39,42-49H,2-3,7,9,15,17,20,23-31H2/q+2/t35?,36?,37-,38-,39-,42-,43-,44+,45+,46+,47-,48+,49+,50+,53?,54?/m0/s1",C1=CC=C2N3[C@H]4[C@H]5[C@H](N([C@H]6[C@H]7[C@H]3[C@]8(CC[N+]9([C@H]8C[C@H]7C(C9)=CCO6)C%10CCCC=C%10)C2=C1)C%11=CC=CC=C%11)[C@H]%12CC[N+]%13(C%14CCCC=C%14)[C@H]%12C[C@H]5C(=CCO4)C%13,C1=CC([N+]23CC[C@H]4[C@@H]2C[C@H]2C(=CCO[C@@H]5[C@H]2[C@@H]4N(c2ccccc2)[C@@H]2OCC=C4C[N+]6(C7C=CCCC7)CC[C@]78c9ccccc9N5[C@H]7[C@H]2[C@H]4C[C@@H]86)C3)CCC1,5.6,,0.0,0
WIPPGLNWEIAUEV-LLDOCCBONA-N,CHEMBL1824047,3359,A,6.1,chembl20,766545,9606,HTR3A,2102,"InChI=1/C10H15N3/c11-10(12)13-8-4-7-9-5-2-1-3-6-9/h1-3,5-6H,4,7-8H2,(H4,11,12,13)/f/h11-12H2",C1=CC=CC(CCCN=C(N)N)=C1,NC(N)=NCCCc1ccccc1,6.1,,0.0,0
WJMAMTPJNQQNJJ-WYUMXYHSNA-N,CHEMBL2169971,3359,A,8.23,chembl20,864726,9606,HTR3A,2102,"InChI=1/C15H20N4/c1-16-15-13-6-4-3-5-12(13)11-14(17-15)19-9-7-18(2)8-10-19/h3-6,11H,7-10H2,1-2H3,(H,16,17)/f/h16H",C=1(N=C(C=C2C=CC=CC12)N3CCN(CC3)C)NC,CNc1nc(N2CCN(C)CC2)cc2ccccc12,8.23,,0.0,0
WJXIBLXJBTVURN-UHFFFAOYNA-N,46179722,15561,A,6.85078,pubchem,460741,10090,HTR3A,2102,"InChI=1/C14H18N4O2/c1-19-12-3-2-11-13(15-12)16-14(20-11)18-9-8-17-6-4-10(18)5-7-17/h2-3,10H,4-9H2,1H3",O1C(N2C3CCN(CC3)CC2)=NC4=NC(OC)=CC=C14,COc1ccc2oc(N3CCN4CCC3CC4)nc2n1,6.85078,,0.0,0
WKWADEWWLCVVLF-UHFFFAOYNA-N,CHEMBL1258223,3359,A,5.97,chembl20,664931,9606,HTR3A,2102,"InChI=1/C20H29ClN2O4/c1-3-4-7-23-8-5-14(6-9-23)13-27-20(24)15-12-16(21)17(22-2)19-18(15)25-10-11-26-19/h12,14,22H,3-11,13H2,1-2H3",C1=C(C(NC)=C2C(OCCO2)=C1C(OCC3CCN(CC3)CCCC)=O)Cl,CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1,5.97,,0.0,0
WLMBSKSEPQCRJV-UEBCHADLNA-N,CHEMBL599760,3359,A,5.0,chembl20,612484,9606,HTR3A,2102,"InChI=1/C22H27N5O2S/c1-15(14-26-9-11-27(12-10-26)16(2)28)23-21(29)19-13-18-20(17-7-5-4-6-8-17)24-25(3)22(18)30-19/h4-8,13,15H,9-12,14H2,1-3H3,(H,23,29)/t15-/m1/s1/f/h23H",N1(CCN(CC1)C[C@H](NC(C2=CC3=C(S2)N(N=C3C=4C=CC=CC4)C)=O)C)C(=O)C,CC(=O)N1CCN(C[C@@H](C)NC(=O)c2cc3c(-c4ccccc4)nn(C)c3s2)CC1,5.0,,0.0,0
WLYLIKBNGQZDFH-SPEPDGBUNA-N,CHEMBL224310,3359,A,5.89,chembl20,578446,9606,HTR3A,2102,"InChI=1/C23H25ClN4O4/c24-18-5-2-16(3-6-18)15-28-22(30)19-7-4-17(14-20(19)26-23(28)31)21(29)25-8-1-9-27-10-12-32-13-11-27/h2-7,14H,1,8-13,15H2,(H,25,29)(H,26,31)/f/h25-26H",C1=CC=2C(N(C(NC2C=C1C(NCCCN3CCOCC3)=O)=O)CC4=CC=C(C=C4)Cl)=O,O=C(NCCCN1CCOCC1)c1ccc2c(=O)n(Cc3ccc(Cl)cc3)c(=O)[nH]c2c1,5.89,,0.0,0
WMCQQCPVMMLQSS-YGPBECBDNA-N,CHEMBL18710,79246,A,5.4,chembl20,3410,10116,HTR3A,2102,"InChI=1/C13H16N2O2/c1-15(2)6-5-10-8-17-12-4-3-9(13(14)16)7-11(10)12/h3-4,7-8H,5-6H2,1-2H3,(H2,14,16)/f/h14H2",C=12C(=COC1C=CC(C(=O)N)=C2)CCN(C)C,CN(C)CCc1coc2ccc(C(N)=O)cc12,5.4,,0.0,0
WPCNEALSHHOJPZ-AWHHBVKZNA-N,CHEMBL512418,79246,A,7.77,chembl20,523350,10116,HTR3A,2102,"InChI=1/C18H18FN7O/c19-12-3-4-14-13(10-12)20-17(15-2-1-5-26(14)15)25-8-6-24(7-9-25)11-16-21-18(27)23-22-16/h1-5,10H,6-9,11H2,(H2,21,22,23,27)/f/h22,27H",N=1C=2C=C(C=CC2N3C(C1N4CCN(CC4)CC5=NC(=NN5)O)=CC=C3)F,Oc1n[nH]c(CN2CCN(c3nc4cc(F)ccc4n4cccc34)CC2)n1,7.77,,0.0,0
WPCNEALSHHOJPZ-ORVKFNBTNA-N,44157941,79246,A,7.76955,pubchem,375321,10116,HTR3A,2102,"InChI=1/C18H18FN7O/c19-12-3-4-14-13(10-12)20-17(15-2-1-5-26(14)15)25-8-6-24(7-9-25)11-16-21-18(27)23-22-16/h1-5,10H,6-9,11H2,(H2,21,22,23,27)/f/h23,27H",FC1=CC=2N=C(N3CCN(CC3)CC4=NNC(O)=N4)C=5N(C2C=C1)C=CC5,Oc1nc(CN2CCN(c3nc4cc(F)ccc4n4cccc34)CC2)n[nH]1,7.76955,,0.0,0
WQGOHKFYLWGZBM-UHFFFAOYNA-N,53238128,3359,A,6.823910000000001,pubchem,712522,9606,HTR3A,2102,"InChI=1/C19H24N2S/c1-14-4-6-18(16(3)12-14)22-19-7-5-15(2)13-17(19)21-10-8-20-9-11-21/h4-7,12-13,20H,8-11H2,1-3H3",S(C1=C(N2CCNCC2)C=C(C=C1)C)C3=C(C=C(C=C3)C)C,Cc1ccc(Sc2ccc(C)cc2N2CCNCC2)c(C)c1,6.823910000000001,,0.0,0
WTRJSQBNDURZJN-UHFFFAOYNA-N,53237430,3359,A,6.30103,pubchem,712522,9606,HTR3A,2102,"InChI=1/C17H19ClN2S/c1-13-2-7-17(21-15-5-3-14(18)4-6-15)16(12-13)20-10-8-19-9-11-20/h2-7,12,19H,8-11H2,1H3",ClC1=CC=C(SC2=C(N3CCNCC3)C=C(C=C2)C)C=C1,Cc1ccc(Sc2ccc(Cl)cc2)c(N2CCNCC2)c1,6.30103,,0.0,0
WWOMJAJTOOLHDS-GPQMBLKYNA-N,CHEMBL2169964,3359,A,7.33,chembl20,864726,9606,HTR3A,2102,"InChI=1/C13H16N4O/c1-16-6-8-17(9-7-16)13-14-11-5-3-2-4-10(11)12(18)15-13/h2-5H,6-9H2,1H3,(H,14,15,18)/f/h18H",C1=CC=CC=2C1=C(O)N=C(N3CCN(CC3)C)N2,CN1CCN(c2nc(O)c3ccccc3n2)CC1,7.33,,0.0,0
WXYUVRGAULOLOJ-HXTKINSTNA-N,CHEMBL466446,79246,A,6.61,chembl20,523350,10116,HTR3A,2102,"InChI=1/C18H20FN5O3S/c1-28(26,27)21-17(25)12-22-7-9-23(10-8-22)18-16-3-2-6-24(16)15-5-4-13(19)11-14(15)20-18/h2-6,11H,7-10,12H2,1H3,(H,21,25,26,27)/f/h26H",N=1C=2C=C(C=CC2N3C(=CC=C3)C1N4CCN(CC4)CC(N=S(C)(O)=O)=O)F,CS(=O)(O)=NC(=O)CN1CCN(c2nc3cc(F)ccc3n3cccc23)CC1,6.61,,0.0,0
WYWNEDARFVJQSG-UHFFFAOYNA-N,CHEMBL266591,3359,A,5.92,chembl20,3466,9606,HTR3A,2102,"InChI=1/C11H14N2O/c1-7-9(4-5-12)10-6-8(14)2-3-11(10)13-7/h2-3,6,13-14H,4-5,12H2,1H3",C=1C(=CC=2C(=C(NC2C1)C)CCN)O,Cc1[nH]c2ccc(O)cc2c1CCN,5.92,,0.0,0
WZFUDBWXCSNZLO-UNPFRIIGNA-N,44623401,79246,A,6.85078,pubchem,652569,10116,HTR3A,2102,"InChI=1/C25H36N6O6/c1-18-22(19-5-3-4-6-20(19)29-23(18)31-11-9-30(2)10-12-31)24(34)26-7-13-36-15-16-37-14-8-27-25(35)28-17-21(32)33/h3-6H,7-17H2,1-2H3,(H,26,34)(H,32,33)(H2,27,28,35)/i21+1/f/h26-28,32H",O=C(NCCOCCOCCNC(=O)NC[13C](=O)O)C1=C(C(N2CCN(CC2)C)=NC=3C1=CC=CC3)C,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCOCCOCCNC(=O)NCC(=O)O,6.85078,,0.0,0
WZTXOCTVZQCERW-VEWCPZSHNA-N,CHEMBL128,3359,A,8.03,chembl20,3459,9606,HTR3A,2102,"InChI=1/C14H21N3O2S/c1-15-20(18,19)10-11-4-5-14-13(8-11)12(9-16-14)6-7-17(2)3/h4-5,8-10,16H,6-7H2,1-3H3,(H2,15,18,19)/f/h18-19H",S(O)(O)(=CC=1C=C2C(=CNC2=CC1)CCN(C)C)=NC,CN=S(O)(O)=Cc1ccc2[nH]cc(CCN(C)C)c2c1,8.03,,0.0,0
XBRKSAQXTGMBRJ-UHFFFAOYNA-N,CHEMBL1958329,3359,A,8.11,chembl20,805903,9606,HTR3A,2102,"InChI=1/C23H26N4O2/c28-23-17-20(18-25-27(23)22-7-2-3-12-24-22)19-8-10-21(11-9-19)29-16-6-15-26-13-4-1-5-14-26/h2-3,7-12,17-18H,1,4-6,13-16H2",C1(N(N=CC(C=2C=CC(=CC2)OCCCN3CCCCC3)=C1)C4=CC=CC=N4)=O,O=c1cc(-c2ccc(OCCCN3CCCCC3)cc2)cnn1-c1ccccn1,7.955,0.21920310216782976,1.9484600879949636,0
XDJFTOOYWJXAAZ-MRXNPFEDNA-N,CHEMBL3261485,15561,A,6.75,chembl20,1350972,10090,HTR3A,2102,"InChI=1/C18H22N4O2/c1-24-14-8-13-10-19-22-7-6-21(18(23)15(9-14)17(13)22)16-11-20-4-2-12(16)3-5-20/h8-10,12,16H,2-7,11H2,1H3/t16-/m1/s1",C1=C(C=C2C=3N(N=C2)CCN(C(C13)=O)[C@H]4C5CCN(C4)CC5)OC,COc1cc2c3c(cnn3CCN([C@@H]3CN4CCC3CC4)C2=O)c1,7.3100000000000005,0.791959594928933,7.660738714090294,0
XDSPKYGOPLCTEA-YIGIZFADNA-N,44427870,3359,A,5.24413,pubchem,297966,9606,HTR3A,2102,"InChI=1/C52H54Br2N4O2/c53-36-14-10-32(11-15-36)28-57-22-18-39-44(57)26-40-34(30-57)19-24-59-50-46(40)48(39)55(38-6-2-1-3-7-38)51-47-41-27-45-52(42-8-4-5-9-43(42)56(50)49(47)52)21-23-58(45,31-35(41)20-25-60-51)29-33-12-16-37(54)17-13-33/h1-17,19-20,39-41,44-51H,18,21-31H2/q+2/t39-,40-,41-,44-,45-,46+,47+,48+,49-,50+,51+,52+,57?,58?/m0/s1",BrC1=CC=C(C[N+]23[C@@H]4[C@@]5([C@H]6N([C@@H]7OCC=C8[C@H]9[C@@H]7[C@H](N([C@@H]%10OCC=C([C@@H]([C@H]6%10)C4)C2)C%11=CC=CC=C%11)[C@@H]%12[C@@H]([N+](CC%12)(C8)CC%13=CC=C(Br)C=C%13)C9)C=%14C5=CC=CC%14)CC3)C=C1,Brc1ccc(C[N+]23CC[C@H]4[C@@H]2C[C@H]2C(=CCO[C@@H]5[C@H]2[C@@H]4N(c2ccccc2)[C@@H]2OCC=C4C[N+]6(Cc7ccc(Br)cc7)CC[C@]78c9ccccc9N5[C@H]7[C@H]2[C@H]4C[C@@H]86)C3)cc1,5.24413,,0.0,0
XEWOFIPWWSYNAY-ODDWIFNFNA-N,56593934,3359,A,5.0,pubchem,621203,9606,HTR3A,2102,"InChI=1/C16H22ClN5O2S/c1-2-19-15(21-25(23,24)14-5-3-4-13(17)10-14)22-12-16(11-20-22)6-8-18-9-7-16/h3-5,10-11,18H,2,6-9,12H2,1H3,(H,19,21)/f/h21H/b19-15+",ClC=1C=C(S(=O)(=O)N/C(/N2N=CC3(CCNCC3)C2)=N\CC)C=CC1,CC/N=C(\NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,5.0,,0.0,0
XEWOFIPWWSYNAY-ZDTVLGBINA-N,CHEMBL1834350,3359,A,5.0,chembl20,771214,9606,HTR3A,2102,"InChI=1/C16H22ClN5O2S/c1-2-19-15(21-25(23,24)14-5-3-4-13(17)10-14)22-12-16(11-20-22)6-8-18-9-7-16/h3-5,10-11,18H,2,6-9,12H2,1H3,(H,19,21)/f/h19H/b21-15+",C12(CCNCC1)C=NN(C2)/C(=N/S(=O)(C=3C=C(C=CC3)Cl)=O)/NCC,CCN/C(=N\S(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,5.0,,0.0,0
XFBXGLNGAUZHSF-HCKMINDGNA-N,CHEMBL511699,3359,A,7.74,chembl20,864726,9606,HTR3A,2102,"InChI=1/C15H20ClN5/c1-17-14-12-10-11(16)4-5-13(12)18-15(19-14)21-7-3-6-20(2)8-9-21/h4-5,10H,3,6-9H2,1-2H3,(H,17,18,19)/f/h17H",N1(CCCN(CC1)C)C=2N=C(C3=CC(=CC=C3N2)Cl)NC,CNc1nc(N2CCCN(C)CC2)nc2ccc(Cl)cc12,7.74,,0.0,0
XFMPGBXLGWZMQP-BLJPFOPQNA-N,CHEMBL404372,3359,A,5.97,chembl20,464433,9606,HTR3A,2102,"InChI=1/C9H10ClN3/c1-5-8-6(10)3-2-4-7(8)13-9(11)12-5/h2-5H,1H3,(H3,11,12,13)/t5-/m0/s1/f/h12H,11H2",C1=CC=C2N=C(N[C@H](C2=C1Cl)C)N,C[C@@H]1NC(N)=Nc2cccc(Cl)c21,5.97,,0.0,0
XFMPGBXLGWZMQP-MWEJZKJPNA-N,44456033,3359,A,5.97375,pubchem,316407,9606,HTR3A,2102,"InChI=1/C9H10ClN3/c1-5-8-6(10)3-2-4-7(8)13-9(11)12-5/h2-5H,1H3,(H3,11,12,13)/t5-/m0/s1/f/h13H,11H2",ClC1=C2[C@@H](N=C(NC2=CC=C1)N)C,C[C@@H]1N=C(N)Nc2cccc(Cl)c21,5.97375,,0.0,0
XHOQYFHYEDPLTL-KSGLLHJINA-N,CHEMBL604083,3359,A,6.13,chembl20,612614,9606,HTR3A,2102,"InChI=1/C25H30N4O2/c1-28-19-9-6-10-20(28)14-18(13-19)26-25(30)24-22-12-11-21(15-23(22)29(2)27-24)31-16-17-7-4-3-5-8-17/h3-5,7-8,11-12,15,18-20H,6,9-10,13-14,16H2,1-2H3,(H,26,30)/t19-,20-/m0/s1/f/h26H",C1=C(OCC2=CC=CC=C2)C=C3C(C(C(NC4C[C@@H]5CCC[C@H](N5C)C4)=O)=NN3C)=C1,CN1[C@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3cc(OCc4ccccc4)ccc13)C2,6.13,,0.0,0
XJNOJISWTROLSF-UHFFFAOYNA-N,10286136,15561,A,5.8632800000000005,pubchem,460741,10090,HTR3A,2102,"InChI=1/C13H15ClN4O/c14-9-7-11-12(15-8-9)16-13(19-11)18-6-5-17-3-1-10(18)2-4-17/h7-8,10H,1-6H2",ClC1=CC=2OC(N3C4CCN(CC4)CC3)=NC2N=C1,Clc1cnc2nc(N3CCN4CCC3CC4)oc2c1,6.09164,0.32294980910352017,3.748744180549071,0
XKGPHJMKJBEURD-UHFFFAOYNA-N,CHEMBL3104093,3359,A,6.3,chembl20,1283847,9606,HTR3A,2102,"InChI=1/C20H20N2/c1-21-11-10-19-18(13-21)17-8-4-7-16-15-6-3-2-5-14(15)9-12-22(19)20(16)17/h2-8H,9-13H2,1H3",C12=C(CCN3C=4C1=CC=CC4C5=C3CCN(C5)C)C=CC=C2,CN1CCc2c(c3cccc4c3n2CCc2ccccc2-4)C1,6.3,,0.0,0
XKRVOMXWYNEPTN-SPEPDGBUNA-N,CHEMBL223387,3359,A,5.85,chembl20,578446,9606,HTR3A,2102,"InChI=1/C24H28N4O4/c1-32-21-8-4-3-7-18(21)16-28-23(30)19-10-9-17(15-20(19)26-24(28)31)22(29)25-11-14-27-12-5-2-6-13-27/h3-4,7-10,15H,2,5-6,11-14,16H2,1H3,(H,25,29)(H,26,31)/f/h25-26H",C1=CC=2C(N(C(NC2C=C1C(NCCN3CCCCC3)=O)=O)CC4=CC=CC=C4OC)=O,COc1ccccc1Cn1c(=O)[nH]c2cc(C(=O)NCCN3CCCCC3)ccc2c1=O,5.85,,0.0,0
XLQKCOZKZDBOOM-BJGUTAQONA-N,CHEMBL3084768,3359,A,8.7,chembl20,674333,9606,HTR3A,2102,"InChI=1/C25H36N4O3/c1-25(2,3)21-15-31-12-11-29(21)24-27-22-19(9-6-10-20(22)32-24)23(30)26-16-13-17-7-5-8-18(14-16)28(17)4/h6,9-10,16-18,21H,5,7-8,11-15H2,1-4H3,(H,26,30)/t16-,17-,18+,21-/m1/s1/f/h26H",[C@H]12CCC[C@H](C[C@H](C1)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)C(C)(C)C)=O)N2C,CN1[C@H]2CCC[C@@H]1C[C@@H](NC(=O)c1cccc3oc(N4CCOC[C@@H]4C(C)(C)C)nc13)C2,8.7,,0.0,0
XLQKCOZKZDBOOM-KKVURJRONA-N,76320682,3359,A,8.69897,pubchem,526452,9606,HTR3A,2102,"InChI=1/C25H36N4O3/c1-25(2,3)21-15-31-12-11-29(21)24-27-22-19(9-6-10-20(22)32-24)23(30)26-16-13-17-7-5-8-18(14-16)28(17)4/h6,9-10,16-18,21H,5,7-8,11-15H2,1-4H3,(H,26,30)/t16?,17-,18+,21-/m1/s1/f/h26H",O1C[C@@H](N(CC1)C=2OC=3C(N2)=C(C(=O)NC4C[C@@H]5N([C@H](C4)CCC5)C)C=CC3)C(C)(C)C,CN1[C@H]2CCC[C@@H]1CC(NC(=O)c1cccc3oc(N4CCOC[C@@H]4C(C)(C)C)nc13)C2,8.69897,,0.0,0
XLQUWSDQEGGAEN-UHFFFAOYNA-N,CHEMBL606254,15561,A,5.71,chembl20,611799,10090,HTR3A,2102,"InChI=1/C19H20N4O2/c1-2-4-15(5-3-1)24-16-12-17-18(20-13-16)21-19(25-17)23-11-10-22-8-6-14(23)7-9-22/h1-5,12-14H,6-11H2",C=1(C=NC2=C(OC(=N2)N3C4CCN(CC4)CC3)C1)OC5=CC=CC=C5,c1ccc(Oc2cnc3nc(N4CCN5CCC4CC5)oc3c2)cc1,5.71,,0.0,0
XMHFWRPPOBJMML-UHFFFAOYNA-N,CHEMBL1277007,3359,A,7.23,chembl20,684849,9606,HTR3A,2102,"InChI=1/C26H34N6O/c1-19-18-25(29-22-10-4-2-8-20(19)22)31-16-14-30(15-17-31)13-7-6-12-24-28-23-11-5-3-9-21(23)26(33)32(24)27/h2,4,8,10,12,18,21H,3,5-7,9,11,13-17,27H2,1H3",N=1C(N(C(C2CCCCC12)=O)N)=CCCCN3CCN(CC3)C=4N=C5C=CC=CC5=C(C4)C,Cc1cc(N2CCN(CCCC=C3N=C4CCCCC4C(=O)N3N)CC2)nc2ccccc12,7.23,,0.0,0
XMWUNJMXZHCYGZ-UHFFFAOYNA-N,CHEMBL610228,15561,A,5.2,chembl20,611799,10090,HTR3A,2102,"InChI=1/C17H23N5O/c1-2-8-21(7-1)15-4-3-14-16(18-15)19-17(23-14)22-12-11-20-9-5-13(22)6-10-20/h3-4,13H,1-2,5-12H2",C1=C(N=C2N=C(OC2=C1)N3C4CCN(CC4)CC3)N5CCCC5,c1cc2oc(N3CCN4CCC3CC4)nc2nc1N1CCCC1,5.2,,0.0,0
XONPZWREUKIQIP-MPIMZMORNA-N,CHEMBL503987,79246,A,8.47,chembl20,523350,10116,HTR3A,2102,"InChI=1/C18H18FN7/c19-13-3-4-15-14(10-13)22-18(16-2-1-5-26(15)16)25-8-6-24(7-9-25)11-17-20-12-21-23-17/h1-5,10,12H,6-9,11H2,(H,20,21,23)/f/h23H",N=1C=2C=C(C=CC2N3C(C1N4CCN(CC4)CC5=NC=NN5)=CC=C3)F,Fc1ccc2c(c1)nc(N1CCN(Cc3ncn[nH]3)CC1)c1cccn12,8.47,,0.0,0
XONPZWREUKIQIP-UYBDAZJANA-N,44157939,79246,A,8.46852,pubchem,375321,10116,HTR3A,2102,"InChI=1/C18H18FN7/c19-13-3-4-15-14(10-13)22-18(16-2-1-5-26(15)16)25-8-6-24(7-9-25)11-17-20-12-21-23-17/h1-5,10,12H,6-9,11H2,(H,20,21,23)/f/h20H",FC1=CC=2N=C(N3CCN(CC3)CC4=NN=CN4)C=5N(C2C=C1)C=CC5,Fc1ccc2c(c1)nc(N1CCN(Cc3nnc[nH]3)CC1)c1cccn12,8.46852,,0.0,0
XPDKHWGJPIAGSI-GHTAUHPDNA-N,CHEMBL3084439,3359,A,8.92,chembl20,800919,9606,HTR3A,2102,"InChI=1/C32H40N6O3S/c1-36(2)28-16-7-14-26-25(28)13-8-17-30(26)42(40,41)33-18-9-19-38-29-15-5-4-12-27(29)31(35-38)32(39)34-22-20-23-10-6-11-24(21-22)37(23)3/h4-5,7-8,12-17,22-24,33H,6,9-11,18-21H2,1-3H3,(H,34,39)/t22-,23+,24-/f/h34H",O=S(=O)(NCCCN1C=2C=CC=CC2C(=N1)C(N[C@@H]3C[C@H]4N([C@H](CCC4)C3)C)=O)C5=CC=CC=6C5=CC=CC6N(C)C,CN(C)c1cccc2c(S(=O)(=O)NCCCn3nc(C(=O)N[C@@H]4C[C@@H]5CCC[C@H](C4)N5C)c4ccccc43)cccc12,8.92,,0.0,0
XPDKHWGJPIAGSI-SQRYDZRYNA-N,76313418,3359,A,8.920819999999999,pubchem,643471,9606,HTR3A,2102,"InChI=1/C32H40N6O3S/c1-36(2)28-16-7-14-26-25(28)13-8-17-30(26)42(40,41)33-18-9-19-38-29-15-5-4-12-27(29)31(35-38)32(39)34-22-20-23-10-6-11-24(21-22)37(23)3/h4-5,7-8,12-17,22-24,33H,6,9-11,18-21H2,1-3H3,(H,34,39)/t22?,23-,24+/f/h34H",S(=O)(=O)(NCCCN1N=C(C(=O)NC2C[C@@H]3N([C@H](C2)CCC3)C)C4=C1C=CC=C4)C=5C6=C(C(N(C)C)=CC=C6)C=CC5,CN(C)c1cccc2c(S(=O)(=O)NCCCn3nc(C(=O)NC4C[C@@H]5CCC[C@H](C4)N5C)c4ccccc43)cccc12,8.920819999999999,,0.0,0
XQKKWUYBGYIOKW-MZSATQPUNA-N,CHEMBL605562,3359,A,5.28,chembl20,612614,9606,HTR3A,2102,"InChI=1/C19H26N4O2/c1-22-13-5-4-6-14(22)10-12(9-13)20-19(24)18-16-11-15(25-3)7-8-17(16)23(2)21-18/h7-8,11-14H,4-6,9-10H2,1-3H3,(H,20,24)/t13-,14-/m0/s1/f/h20H",C1(=CC=C2C(=C1)C(=NN2C)C(NC3C[C@@H]4CCC[C@H](N4C)C3)=O)OC,COc1ccc2c(c1)c(C(=O)NC1C[C@@H]3CCC[C@@H](C1)N3C)nn2C,5.28,,0.0,0
XRXDAJYKGWNHTQ-UHFFFAOYNA-N,5011,3359,A,8.4318,pubchem,297966,9606,HTR3A,2102,"InChI=1/C13H15N3/c1-2-4-12-11(3-1)5-6-13(15-12)16-9-7-14-8-10-16/h1-6,14H,7-10H2",N1(CCNCC1)C=2N=C3C(=CC2)C=CC=C3,c1ccc2nc(N3CCNCC3)ccc2c1,8.7259,0.415920208693927,3.370425973252025,0
XSOUQQFRYGKIGJ-SKKVRFOWNA-N,CHEMBL2402891,3359,N,4.1,chembl20,971714,9606,HTR3A,2102,"InChI=1/C25H40N6O4S/c1-18(2)24-27-22-6-4-5-21(23(22)28-24)25(33)26-15-19-7-9-29(10-8-19)16-20(32)17-30-11-13-31(14-12-30)36(3,34)35/h4-6,18-20,32H,7-17H2,1-3H3,(H,26,33)(H,27,28)/f/h26,28H",S(=O)(=O)(N1CCN(CC(CN2CCC(CNC(C3=C4C(=CC=C3)N=C(N4)C(C)C)=O)CC2)O)CC1)C,CC(C)c1nc2cccc(C(=O)NCC3CCN(CC(O)CN4CCN(S(C)(=O)=O)CC4)CC3)c2[nH]1,4.1,,0.0,0
XUKROCVZGZNGSI-CIFLUQPANA-N,25070031,79246,A,8.07058,pubchem,648454,10116,HTR3A,2102,"InChI=1/C18H23N3O2/c1-14-4-2-11-21(14)12-3-13-23-16-7-5-15(6-8-16)17-9-10-18(22)20-19-17/h5-10,14H,2-4,11-13H2,1H3,(H,20,22)/t14-/m1/s1/f/h22H",O(CCCN1[C@@H](CCC1)C)C=2C=CC(=CC2)C3=NN=C(O)C=C3,C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(O)nn2)cc1,8.38529,0.4450671502144365,3.7531200471301513,0
XVBPOYYIPRSULQ-UHFFFAOYNA-N,23155758,3359,A,7.0804,pubchem,536968,9606,HTR3A,2102,"InChI=1/C25H27ClN6O/c26-20-8-5-7-19-24(20)29-23(32(27)25(19)33)10-3-4-13-30-14-16-31(17-15-30)22-12-11-18-6-1-2-9-21(18)28-22/h1-2,5-9,11-12H,3-4,10,13-17,27H2",ClC=1C=2N=C(N(N)C(=O)C2C=CC1)CCCCN3CCN(CC3)C=4N=C5C(=CC4)C=CC=C5,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(Cl)cccc2c1=O,7.0804,,0.0,0
XWTAQEXSIBGWRM-UHFFFAOYNA-N,CHEMBL563848,15561,A,5.4,chembl20,611799,10090,HTR3A,2102,"InChI=1/C14H18N2O2/c17-14(18-13-4-2-1-3-5-13)16-11-10-15-8-6-12(16)7-9-15/h1-5,12H,6-11H2",C12CCN(CC1)CCN2C(OC3=CC=CC=C3)=O,O=C(Oc1ccccc1)N1CCN2CCC1CC2,5.4,0.0,0.0,0
XWZBMRVQAUIZFU-PKSOQXRJNA-N,CHEMBL570103,79246,A,7.35,chembl20,592418,10116,HTR3A,2102,"InChI=1/C17H19FN6O/c18-12-3-4-14-13(10-12)20-17(15-2-1-5-24(14)15)23-8-6-22(7-9-23)11-16(25)21-19/h1-5,10H,6-9,11,19H2,(H,21,25)/f/h21H",C1=C(F)C=C2N=C(N3CCN(CC3)CC(=O)NN)C4=CC=CN4C2=C1,NNC(=O)CN1CCN(c2nc3cc(F)ccc3n3cccc23)CC1,7.35,,0.0,0
YABLRALLVGHPFP-UHFFFAOYNA-N,11572597,3359,A,5.480169999999999,pubchem,460743,9606,HTR3A,2102,"InChI=1/C15H20N4O/c1-2-11-3-4-13-14(16-11)17-15(20-13)19-10-9-18-7-5-12(19)6-8-18/h3-4,12H,2,5-10H2,1H3",O1C(N2C3CCN(CC3)CC2)=NC=4N=C(C=CC14)CC,CCc1ccc2oc(N3CCN4CCC3CC4)nc2n1,5.480169999999999,,0.0,0
