,Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
1082,XEOSDWIUBUJPES-BIEYTDBTNA-N,CHEMBL577912,3269,A,6.12,chembl20,594567,9606,HRH1,2055,C=1(C(N(C)C)=NC(=NC1)N[C@H]2CC[C@H](CC2)NC(C=3C=CC(=CC3)Cl)=O)C
1083,XEOSDWIUBUJPES-DVIAZDKANA-N,23027411,3269,A,6.119190000000001,pubchem,443389,9606,HRH1,2055,ClC=1C=CC(C(=O)NC2CCC(NC=3N=C(N(C)C)C(=CN3)C)CC2)=CC1
1084,XEQDLXWZHRFSOO-JGZAQREWNA-N,CHEMBL1278020,3269,A,7.8,chembl20,685205,9606,HRH1,2055,[C@@]12(C3=C(C=CC=C3)CC4=C(C1)C=CC=C4)CCC(C2)N5CC(C=CC5)C(OC)=O
1085,WIKAXVDAJYMGCT-UHFFFAOYNA-N,CHEMBL1091793,3269,A,7.42,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C(CCN(C)C)SC2=C1)C(C=3C=CC=C(N3)F)C
1086,WIKYUJGCLQQFNW-UHFFFAOYNA-N,CHEMBL728,3269,A,8.55,chembl20,774767,9606,HRH1,2055,N1(C=2C(=CC=C(C2)Cl)SC=3C1=CC=CC3)CCCN4CCN(CC4)C
1087,WCUAFHYQNZBNRN-JAFMVTPMNA-N,46882180,3269,A,5.86201,pubchem,470737,9606,HRH1,2055,ClC=1C=C2N=C(OC2=CC1S(=O)(=O)N)NC3CCN(CC3)CC4=CC(OCC)=C(F)C=C4
1088,WCXUWQZNCRRRDD-XDUJAMRANA-N,CHEMBL2158769,3269,A,7.8,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=C(C=CC=C4)C#N)C(=O)O)Cl)Cl
1089,WCZJQEWLLYRYTJ-FQEVSTJZNA-N,CHEMBL107162,3269,A,5.36,chembl20,84425,9606,HRH1,2055,S(N[C@@H]1CN(CCCOC2=CC=C(C(C3CC3)=O)C=C2)CC1)(C4=CC=C(C=C4)OC)(=O)=O
1090,WGNYIJNJSDBPLE-KQNJZQCRNA-N,CHEMBL1278112,3269,A,7.2,chembl20,685205,9606,HRH1,2055,[C@@]12(C3=C(C=CC=C3)CC4=C(C1)C=CC=C4)CCC(C2)N5CC(OCC5)C(=O)O
1091,WEFSNJOGTPXLGH-YLHGWYNBNA-N,45269073,3269,A,6.910089999999999,pubchem,426616,9606,HRH1,2055,S1C2=C(N(CCCN3CCCN(CC3)C=4N(C(=O)N(C(=O)C4)C)C)C=5C1=CC=CC5)C=C(C(C)(C)C(O)=O)C=C2
1092,WCRVDPZNPCPPJZ-VJSLDGLSNA-N,CHEMBL153067,24448,A,7.98,chembl20,84722,10116,HRH1,2055,N1C(=NC=C1CCNCCC2=NC=CC=C2)CCC(C=3C=CC=CC3)C4=CC=CC=C4
1093,VYZFKCYKUBTWCJ-UHFFFAOYNA-N,CHEMBL255778,3269,A,6.3,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5Br)OC(=N6)CC)=NN3)C)C=CC(C)=N2
1094,WBCSOAILRDZMDJ-TZXCLZMANA-N,59296104,3269,A,8.40012,pubchem,719511,9606,HRH1,2055,ClC=1C=C(OC2CCN(CC2)C[C@H](O)CN(C(=O)C3=C4C(=C(O)N=C3)C=CC=C4)C)C=CC1Cl
1095,WFKJXHAAQBGANT-UHFFFAOYNA-N,CHEMBL275993,24448,A,5.8,chembl20,84703,10116,HRH1,2055,C1(=C2N=CC(=CC2=CCC3=C1C=CC(Cl)=C3)O)C4CCN(CC4)C(=O)C
1096,WAWZDKTUQQRILI-UHFFFAOYNA-N,CHEMBL257900,3269,A,5.6,chembl20,465005,9606,HRH1,2055,C=1C=CC2=C(C1C=3N(C)C(SCCN4CCC5=C(C6=C(C=C5CC4)N=C(O6)C(F)(F)F)C)=NN3)C=CC(=N2)C
1097,XMRHEUULHFVWJE-GLAYEKRENA-N,CHEMBL96441,3269,A,8.24,chembl20,84418,9606,HRH1,2055,C1(=NC=2C=CC=CC2N1)C(C3CCN(CC3)CCC4(CN(C(C5=CC(OC)=C(C(=C5)OC)OC)=O)CC4)C=6C=C(OC)C(=CC6)OC)=O
1098,XPTQCQILQOIXEE-NSJMMFDCNA-N,CHEMBL347796,24448,A,8.21,chembl20,84722,10116,HRH1,2055,N1C(=NC=C1CCNCCCCC2=NC=CC=C2)CCC(C3=CC=CC=C3)C4=CC=CC=C4
1099,XRDVQWJPAZZLKN-UHFFFAOYNA-N,CHEMBL2179222,3269,A,6.23,chembl20,875720,9606,HRH1,2055,O=S(=O)(N1C2=NC=C(C=C2C(=C1)C)Cl)C=3C=CC(=C(C3)NC4CCN(CC4)C)OC
1100,XRZMHKTZJWSXPQ-UHFFFAOYNA-N,CHEMBL1935431,3269,A,8.24,chembl20,796225,9606,HRH1,2055,C=1C=C2N=C(C3CCCN(C3)CC(N(C)C)=O)N(CC4=CC=C(C=C4)F)C2=CC1
1101,XNPQDIOALLTRKK-LBOYIXSDNA-N,CHEMBL1277585,3269,A,7.6,chembl20,685205,9606,HRH1,2055,C12(C3=C(C=CC=C3)CC4=C(C1)C=CC=C4)CCC(C2)N5CCC(CC5)CC(=O)O
1102,XNVKJWRHFRDBHD-LELJVTLKNA-N,49833886,3269,A,6.900010000000001,pubchem,501928,9606,HRH1,2055,OC(=O)C(CN1CCN(CC1)C=2C=3N(CC=4C(C2)=CC=CC4)C(OC)=CN3)(C)C
1103,XQYFTHHWGHOOSS-UHFFFAOYNA-N,CHEMBL269959,3269,A,5.7,chembl20,465005,9606,HRH1,2055,C=1C=2N=C(OC2C=C3C1CCN(CC3)CCCSC=4N(C(=NN4)C=5C=CC=C6C5C=CC(=N6)C)C)C
1104,XSZZVXRYXJUWCA-QZTJIDSGNA-N,CHEMBL259765,3269,A,8.0,chembl20,477352,9606,HRH1,2055,O1[C@@H]([C@@H](C2=CC=CC=C2)OC=3C(=CC(=CC3)F)OC)CNCC1
1105,XRYLGRGAWQSVQW-KRWDZBQONA-N,12765746,3269,A,7.823910000000001,pubchem,517793,9606,HRH1,2055,ClC1=CC=2[C@@H](N3CCN(CC3)C)CC=4C(SC2C=C1)=CC=CC4
1106,XRYLGRGAWQSVQW-QGZVFWFLNA-N,6603950,3269,A,7.92082,pubchem,517793,9606,HRH1,2055,ClC1=CC=2[C@H](N3CCN(CC3)C)CC=4C(SC2C=C1)=CC=CC4
1107,XRYLGRGAWQSVQW-UHFFFAOYNA-N,1238,3269,A,9.72125,pubchem,517793,9606,HRH1,2055,ClC1=CC=2C(N3CCN(CC3)C)CC=4C(SC2C=C1)=CC=CC4
1108,YDRCHQQFHSPVMO-ANERHFIZNA-N,CHEMBL2158835,3269,A,7.3,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=CC=CC=C4)C(=O)O)Cl)Cl
1109,YDRCHQQFHSPVMO-SZUQWKASNA-N,CHEMBL2158836,3269,A,7.0,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)[C@H](CC4=CC=CC=C4)C(=O)O)Cl)Cl
1110,YECBIJXISLIIDS-UHFFFAOYNA-N,4992,24448,A,8.24033,pubchem,697787,10116,HRH1,2055,O(C1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1)C
1111,YECBIJXISLIIDS-UHFFFAOYNA-N,CHEMBL511,3269,A,9.36,chembl20,774767,9606,HRH1,2055,N(C=1N=CC=CC1)(CC=2C=CC(=CC2)OC)CCN(C)C
1112,YECBIJXISLIIDS-XHHURNKPNA-N,CHEMBL1628641,3269,A,9.0,chembl20,689221,9606,HRH1,2055,C=1C=C(CN(C=2N=CC(=CC2)[3H])CCN(C)C)C=CC1OC
1113,YECILIXPPXYQHK-UHFFFAOYNA-N,CHEMBL2407174,3269,N,4.73,chembl20,973724,9606,HRH1,2055,C12(C=3C(N(C(C1)=O)CC)=NC=CC3)CCN(CC2)CC4CCN(CC4)C(OCC)=O
1114,YEFYNZHDZSJWCN-QGZVFWFLNA-N,52937729,3269,A,8.80134,pubchem,591512,9606,HRH1,2055,ClC=1C=C(CC2=NN(C[C@@H]3N(CCC3)C)C(=O)C4=C2C=CC=C4)C=CC1
1115,YEGSREZTMOWGTG-VIKNCRIPNA-N,CHEMBL2207281,3269,A,7.3,chembl20,884700,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)C[C@@H](CNC(C3=C4C(=C(N=C3)O)C=C(C=C4)S(NCCO)(=O)=O)=O)O)Cl)Cl
1116,YBCFDDCJLZVHPZ-LVSCZHILNA-N,49782792,3269,A,8.60206,pubchem,517793,9606,HRH1,2055,S1C2=C([C@@H](N3CCN(CC3)C)CC=4C1=CC=CC4)C=C(C=C2)CNC(=O)C
1117,YBCFDDCJLZVHPZ-ZHBKPSIFNA-N,49782791,3269,A,8.4437,pubchem,517793,9606,HRH1,2055,S1C2=C([C@H](N3CCN(CC3)C)CC=4C1=CC=CC4)C=C(C=C2)CNC(=O)C
1118,YBDNLKCSUIZMPU-NBVVHLFCNA-N,CHEMBL1669422,3269,A,8.06,chembl20,718096,9606,HRH1,2055,C1=CC=C2C([C@H](C3=CN=CC=N3)C)=C(CC2=C1)CCN(CC4=NC=CN4)C
1119,YAMCEGJVTDPCJX-CSKMVECVNA-N,CHEMBL1774496,3269,A,6.28,chembl20,745951,9606,HRH1,2055,C1C2=C(N(C=3C(O1)=CC=CC3)CCCN4CCN(CCC4)C5=CC(N(C(N5C)=O)C)=O)C=C(C=C2)C(O)=O
1120,YANGEESWIGIKOP-UMSFTDKQNA-N,CHEMBL1767168,3269,A,7.6,chembl20,741663,9606,HRH1,2055,C=1(C=CC(OCCCN2CCCCCC2)=CC1)CCCCN3CCC[C@H]3CN4N=C(CC=5C=CC(=CC5)Cl)C=6C(C4=O)=CC=CC6
1121,YANGEESWIGIKOP-UUWRZZSWNA-N,17747460,3269,A,9.10018,pubchem,687274,9606,HRH1,2055,ClC1=CC=C(CC2=NN(C[C@@H]3N(CCC3)CCCCC4=CC=C(OCCCN5CCCCCC5)C=C4)C(=O)C6=C2C=CC=C6)C=C1
1122,YFHPQEMWPYAXGG-IBGZPJMENA-N,CHEMBL104618,3269,A,5.03,chembl20,84425,9606,HRH1,2055,S(C=1C(F)=CC=CC1)(N[C@@H]2CN(CCCOC=3C=CC(C(C4CC4)=O)=CC3)CC2)(=O)=O
1123,YFRBKEVUUCQYOW-UHFFFAOYNA-N,CHEMBL3092650,3269,A,5.6,chembl20,1277728,9606,HRH1,2055,C1(=CC=C2C(=C1)CCN(CC2)C3CCC3)OC=4C=CC(=CN4)N5C(CCC5)=O
1124,YFTFPJHCROIDGR-AQYSXWTQNA-N,CHEMBL2158839,3269,A,7.3,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=C(C=CC=C4)F)C(=O)O)Cl)Cl
1125,YCUGJFFZAWVAKN-UHFFFAOYNA-N,CHEMBL1092662,3269,A,8.77,chembl20,760134,9606,HRH1,2055,C1(=CC=C2C(=C1)CC(CCN(C)C)C2=CC=3C=CC=NN3)F
1126,YCUNEQYBXNSSJK-UHFFFAOYNA-N,CHEMBL116935,24448,A,7.32,chembl20,84706,10116,HRH1,2055,C1(C2=C(C=C(C=C2)Cl)CCC3=C1N=CC=C3)=C4CCN(CC4)C(=O)CC
1127,YDCWINJIBUMKOY-UHFFFAOYNA-N,CHEMBL315424,3269,A,6.0,chembl20,84541,9606,HRH1,2055,N12C(C3=C(C(Cl)=CC=C3)CC4=C1C=CC=C4)CC(O2)CN(C)C
1128,YDHQRFQQOKRWAD-VUCYZDQCNA-N,CHEMBL2158787,3269,A,7.1,chembl20,856370,9606,HRH1,2055,C([C@@](C)(N1CCC(CN2CCC(OC=3C=CC(=C(C3)Cl)Cl)CC2)CC1)CC4=CC=C(C=C4)F)(O)=O
1129,VXQLVBTWUUQZBI-LQFNOIFHNA-N,CHEMBL1222553,3269,A,7.3,chembl20,651968,9606,HRH1,2055,C1=CC=C2C(C=C(N3CCN(CC3)CCC(=O)O)C4=NC=CN4C2)=C1
1130,WNMOZKUIGRNEMN-BCFJDZCQNA-N,CHEMBL1774505,3269,A,6.71,chembl20,745951,9606,HRH1,2055,N1(C(=O)N(C(N2CCN(CC2)CC/C=C/3\C4=C(CCC5=C3C=CC=C5)C=CC(=C4)CC(=O)O)=CC1=O)C)C
1131,WLLPQVLLLQINAX-FQEVSTJZNA-N,CHEMBL104809,3269,A,5.23,chembl20,84425,9606,HRH1,2055,S(N[C@@H]1CN(CCCOC=2C=CC(C(C3CC3)=O)=CC2)CC1)(C=4C=C(F)C=CC4)(=O)=O
1132,WLMBSKSEPQCRJV-UEBCHADLNA-N,CHEMBL599760,3269,A,5.0,chembl20,612467,9606,HRH1,2055,N1(CCN(CC1)C[C@H](NC(C2=CC3=C(S2)N(N=C3C=4C=CC=CC4)C)=O)C)C(=O)C
1133,WMVDPHRVWOFAIP-MYCIHENKNA-N,CHEMBL3238446,3269,N,4.5,chembl20,1338137,9606,HRH1,2055,[C@@H](NCC=1C=CC(=CC1)OCCCN2CCCCC2)(C(=O)N)C
1134,WKNWCTUFTMDACE-YIOWICSRNA-N,CHEMBL2158784,3269,A,7.5,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1C)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=CC=C(C=C4)F)C(=O)O)Cl)Cl
1135,WLCVFIFUKJWBRL-FEQZQYQFNA-N,12992627,3269,A,7.85387,pubchem,238825,9606,HRH1,2055,ClC1=CC2=C(C(=C3CCN(CC3)CCCOC4=CC=C(C=C4)C#CCCN(O)C(=O)N)C5=NC=CC=C5CC2)C=C1
1136,WIVOLWKUZIBRAF-QZKXVFTNNA-N,CHEMBL295395,3269,A,6.52,chembl20,84539,9606,HRH1,2055,C1(=C(N(C)C(C[C@@H]1C2=CC(F)=C(C=C2)F)=O)C)C(=O)NCCCN3CCC(CC3)(C4=C(C=C(C=C4)F)F)C#N
1137,WJEAYMAHIVBPGF-UHFFFAOYNA-N,CHEMBL97357,3269,A,8.18,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC3=CC=C(C=C3)F)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C7=CC(Cl)=C(C=C7)Cl)=O
1138,WKKVFBRODLNPAM-UHFFFAOYNA-N,CHEMBL331159,24448,A,5.43,chembl20,84704,10116,HRH1,2055,C1(N2CCN(CC2)C(=O)C)C=3C(CCC4=C1C=CC=C4)=CC=CC3
1139,WHKXNUMKCCTWNI-UHFFFAOYNA-N,CHEMBL402016,3269,A,5.8,chembl20,465005,9606,HRH1,2055,C=1C=CC2=C(C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)N=C(O6)C(F)(F)F)=NN3)C)C=CC(C)=N2
1140,WEPAZVCFYBVCRF-RMIDQPIINA-N,CHEMBL43491,3269,A,7.24,chembl20,84539,9606,HRH1,2055,C1(C(=NC(C[C@@H]1C2=CC(F)=C(C=C2)F)=O)C)C(=O)NCCCN3CCC(C4=C(C#N)C=C(C=C4)F)CC3
1141,WEVJMQOBCRCIPF-UHFFFAOYNA-N,10065083,3269,A,6.0401,pubchem,342782,9606,HRH1,2055,FC=1C=CC(C(=O)CCCN2CCN(CC2)C3=NC=CC=N3)=CC1
1142,WMCLJWPYJWRZJT-MPIMZMORNA-N,CHEMBL339980,24448,N,4.92,chembl20,84707,10116,HRH1,2055,C=12C(=C(C)NC1C=CC=C2NC(C3=CC=C(C=C3)F)=O)CCN(C)C
1143,WTUOCEYWCJZOOS-IOPSYMRJNA-N,CHEMBL307609,3269,A,8.4,chembl20,84432,9606,HRH1,2055,C(N(CC=1OC(CN2CCN(CC2)[C@@H](C=3C=CC(=CC3)Cl)C4=CC=CC=C4)=CC1)O)(=O)N
1144,WRGOSJVRKURGMQ-UHFFFAOYNA-N,203096,3269,A,9.60033,pubchem,591512,9606,HRH1,2055,ClC1=CC=C(CC2=NN(CCN(C)C)C(=O)C3=C2C=CC=C3)C=C1
1145,WROHEWWOCPRMIA-QWOVJGMINA-N,CHEMBL517140,3269,A,5.6,chembl20,1277728,9606,HRH1,2055,C1=CC(OC=2C=CC(=CN2)C(=O)NC)=CC3=C1CCN(CC3)C4CCC4
1146,WSAMXDVPPULVBH-KCDYIMILNA-N,CHEMBL328356,3269,A,8.22,chembl20,84421,9606,HRH1,2055,N1(C2=C([C@H]3OC(C[C@@H]3C=4C1=CC=CC4)CN(C)C)C=CC=C2)C
1147,WSEQXVZVJXJVFP-UHFFFAOYNA-N,CHEMBL549,3269,A,6.43,chembl20,774767,9606,HRH1,2055,C1(C2=C(C=C(C#N)C=C2)CO1)(C=3C=CC(=CC3)F)CCCN(C)C
1148,WSPOMRSOLSGNFJ-AUWJEWJLNA-N,667467,24448,A,8.97062,pubchem,697787,10116,HRH1,2055,ClC1=CC=2/C(/C=3C(SC2C=C1)=CC=CC3)=C\CCN(C)C
1149,WSPOMRSOLSGNFJ-AUWJEWJLNA-N,CHEMBL908,3269,A,9.0,chembl20,858530,9606,HRH1,2055,C1=CC=C2C(/C(=C/CCN(C)C)/C3=C(C=CC(=C3)Cl)S2)=C1
1150,WPLHYZJLPBROHU-UHFFFAOYNA-N,CHEMBL86091,3269,A,6.0,chembl20,84541,9606,HRH1,2055,N12C(C3=C(C=CC(C(F)(F)F)=C3)CC4=C1C=CC=C4)CC(O2)CN(C)C
1151,WPPQAAJWSRLDOO-UHFFFAOYNA-N,CHEMBL1923532,3269,A,5.34,chembl20,790127,9606,HRH1,2055,C1=C(OC(CNC(C)C)=C1)C2=CC=CC=C2
1152,WTMKJZWIEBUUNH-UHFFFAOYNA-N,54586812,3269,A,6.0315199999999995,pubchem,600294,9606,HRH1,2055,N1(C2=C(CN(CC2)C)C=3C1=CC=CC3)CCC4=NC=CC=C4
1153,WUXDFTYUVPKGCE-MPIMZMORNA-N,11848624,3269,A,6.20482,pubchem,470737,9606,HRH1,2055,O1C(NC2CCN(CC2)CC3=CC(OCC)=C(OC)C=C3)=NC=4C1=CC=CC4
1154,WUZYKBABMWJHDL-UHFFFAOYNA-N,133017,3269,A,8.40894,pubchem,254701,9606,HRH1,2055,ClC1=CC2=C(C(=C3CCN(CC3)CC=4C=C(C=NC4)C)C5=NC=CC=C5CC2)C=C1
1155,WVCNWPFTYDURBB-UHFFFAOYNA-N,CHEMBL558933,3269,A,8.55,chembl20,584293,9606,HRH1,2055,C=1C=CC=2N(C(N3CCC(N(C)C4CCCCC4)CC3)=NC2C1)CC5=CC=C(C=C5)F
1156,WVFQWSQTENHWCH-POXFWUPXNA-N,CHEMBL1278202,3269,A,7.9,chembl20,685205,9606,HRH1,2055,[C@@]12(C3=C(C=CC=C3)CC4=C(C1)C=CC=C4)CCC(C2)N5CC(CC5)(C(O)=O)C
1157,WDNSSDFBUPTPTP-UHFFFAOYNA-N,45485462,3269,A,7.21467,pubchem,448777,9606,HRH1,2055,OC(C1CCN(CC1)CCCCC2CCC(CC2)C)(C3=CC=CC=C3)C4=CC=CC=C4
1158,WMENQMDKVSUACK-UHFFFAOYNA-N,45485497,3269,N,,pubchem,448777,9606,HRH1,2055,OC(C1CCC(CC1)CCCCC2=CC=C(C=C2)C)(C3=CC=CC=C3)C4=CC=CC=C4
1159,XBURWGMHOIWDHZ-UHFFFAOYNA-N,CHEMBL93519,3269,A,8.2,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC=3N=CC=CC3)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C=7C=CC(=CC7)OC)=O
1160,XBWBWCMBNYVAKR-UHFFFAOYNA-N,CHEMBL270567,3269,A,5.6,chembl20,465005,9606,HRH1,2055,C=1C=CC2=C(C1C=3N(C(SCCCN4CCC=5C(=CC6=C(C5)N=C(O6)C7=CC(=NN7C)C)CC4)=NN3)C)C=CC(C)=N2
1161,XCCCRVPCDJNFIY-UHFFFAOYNA-N,CHEMBL79249,3269,A,7.58,chembl20,84540,9606,HRH1,2055,N12C(C3=C(C=CC=C3)CC4=C1C=CC=C4)CC(O2)CN5CCOCC5
1162,XCIDTTYEFDTNFF-OQTYZKRSNA-N,CHEMBL1774503,3269,A,6.49,chembl20,745951,9606,HRH1,2055,N1(C(=O)N(C(N2CCN(CC2)CC/C=C/3\C4=C(OCC5=C3C=CC=C5)C=CC(=C4)C(O)=O)=CC1=O)C)C
1163,WYDUSKDSKCASEF-UHFFFAOYNA-N,CHEMBL86715,24448,A,5.17,chembl20,858531,10116,HRH1,2055,C(CCN1CCCC1)(C=2C=CC=CC2)(C3CCCCC3)O
1164,WYDUSKDSKCASEF-UHFFFAOYNA-N,CHEMBL86715,3269,N,4.75,chembl20,858530,9606,HRH1,2055,C(CCN1CCCC1)(C=2C=CC=CC2)(C3CCCCC3)O
1165,WYLMUYOKAITMJI-UHFFFAOYNA-N,CHEMBL328511,3269,A,8.23,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC3=CC=C(C(=O)OC)C=C3)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C7=CC=CC=C7)=O
1166,WYRUGBCTQBZIHO-KRWDZBQONA-N,52937830,3269,A,9.50031,pubchem,591512,9606,HRH1,2055,ClC1=CC=C(CC2=NN(C[C@H]3N(CCC3)C)C(=O)C4=C2C=CC=C4)C=C1
1167,WYRUGBCTQBZIHO-QGZVFWFLNA-N,CHEMBL1767136,3269,A,10.0,chembl20,848018,9606,HRH1,2055,C=1C=C(CC=2C=3C(=CC=CC3)C(=O)N(C[C@H]4CCCN4C)N2)C=CC1Cl
1168,WZHAQWFZACLGKI-LBOYIXSDNA-N,CHEMBL2031873,3269,A,5.02,chembl20,819073,9606,HRH1,2055,C=1(C2=CC=C3C(CCN(C3=O)CCN4CCCC4)=C2)C=CC(C(NC5CCCC5)=O)=CC1
1169,WZHJKEUHNJHDLS-SYVQQSHDNA-N,CHEMBL19215,3269,A,6.32,chembl20,774767,9606,HRH1,2055,[C@H]1(CNC(OCC2=CC=CC=C2)=O)CN([C@@H]3CC4=CN(C=5C4=C([C@H]3C1)C=CC5)C)C
1170,WZMVQZJKOVPVGZ-PPIOIURFNA-N,153996,3269,A,8.52288,pubchem,254701,9606,HRH1,2055,ClC=1C=C([C@]2(CCN(C2)C(=O)C3=CC(OC)=C(OC)C(OC)=C3)CCN4CCC(CC4)(C5=CC=CC=C5)C(=O)N)C=CC1Cl
1171,WZYLEAJVJMZIFE-UHFFFAOYNA-N,CHEMBL1923524,3269,A,6.27,chembl20,790127,9606,HRH1,2055,C=1C=CC(=C2C1C(=CN2CC3=CC=CC=C3)CCN)C
1172,WVNZODFRLMLDAL-UHFFFAOYNA-N,CHEMBL1935432,3269,A,8.2,chembl20,796225,9606,HRH1,2055,C=1C=C2N=C(C3CCCN(C3)CC(N(CC)CC)=O)N(CC4=CC=C(C=C4)F)C2=CC1
1173,WWEBJYNVUIMDCZ-QBZATKAENA-N,CHEMBL1094452,3269,A,5.0,chembl20,629747,9606,HRH1,2055,C1(=NC(=C(CCCNC(=NC(C[C@@H](C)C2CCCCC2)=O)N)S1)C)N
1174,WWEBJYNVUIMDCZ-SIBQNOMLNA-N,CHEMBL1094144,3269,A,5.0,chembl20,629747,9606,HRH1,2055,C1(=NC(=C(CCCNC(=NC(C[C@H](C)C2CCCCC2)=O)N)S1)C)N
1175,WWEBJYNVUIMDCZ-VUVPTNNRNA-N,CHEMBL1094142,3269,A,5.0,chembl20,629747,9606,HRH1,2055,C1(=NC(=C(CCCNC(=NC(CC(C)C2CCCCC2)=O)N)S1)C)N
1176,YJYGESNCQHFTHG-YVUDNIEUNA-N,45272487,3269,A,6.4908,pubchem,426616,9606,HRH1,2055,S1C2=C(N(CCCN3CCCN(CC3)C=4N(C(=O)N(C(=O)C4)C)C)C=5C1=CC=CC5)C=C(C=C2)/C=C\C(=O)O
1177,YKMYFJKVCCQVAY-UHFFFAOYNA-N,CHEMBL1935438,3269,A,9.0,chembl20,796225,9606,HRH1,2055,C1=CC=C2N(CCOC3=CC=CC=C3)C(C4CNCCC4)=NC2=C1
1178,YLWRKTVVIPNRDE-GOSISDBHNA-N,71456360,3269,A,9.10018,pubchem,687274,9606,HRH1,2055,ClC1=CC=C(CC2=NN(C[C@@H]3N(CCC3)CCOC)C(=O)C4=NC=CC=C24)C=C1
1179,YMFHXRKTKHBRIX-GOSISDBHNA-N,52937731,3269,A,9.10018,pubchem,591512,9606,HRH1,2055,O=C1N(N=C(C=2C1=CC=CC2)CC=3C=C(C=CC3)C)C[C@@H]4N(CCC4)C
1180,YMHZUQFCCIVBOA-UHFFFAOYNA-N,CHEMBL329055,3269,A,8.18,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC=3C=CC(=CC3)F)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CCC5)C7=CC(Cl)=C(C=C7)Cl)=O
1181,YLMVVEDAZPUKCY-UHFFFAOYNA-N,CHEMBL2151155,3269,A,5.6,chembl20,853257,9606,HRH1,2055,O=S(=O)(C=1C=CC(C(N2CCN(CC2)C=3C=CC(OC4CCN(CC4)C5CCC5)=CC3)=O)=CC1)C
1182,YNNUSGIPVFPVBX-NHCUHLMSNA-N,CHEMBL1626,3269,A,10.31,chembl20,774767,9606,HRH1,2055,[C@@](C=1C=CC(=CC1)Cl)(C)(C=2C=CC=CC2)OCC[C@@H]3N(CCC3)C
1183,YMVWDVNGNLXSKR-LQFNOIFHNA-N,CHEMBL275035,24448,A,8.02,chembl20,84724,10116,HRH1,2055,N1C(=NC=C1CCNC)CCC(C=2C=CC=CC2)C3=CC=CC=C3
1184,YMYZSITWBGWUAF-PFSFRUDQNA-N,CHEMBL2207283,3269,A,7.2,chembl20,884700,9606,HRH1,2055,C1(=C(C=CC(=C1Cl)OC2CCN(CC2)C[C@@H](CNC(C3=C4C(=C(N=C3)O)C=CC(=C4)S(C)(=O)=O)=O)O)Cl)C
1185,YIVBCXIAPLXDDK-UHFFFAOYNA-N,54582938,3269,A,5.33068,pubchem,600300,9606,HRH1,2055,O(C1=CC=2C3=C(N(C2C=C1)CCC4=NC=CC=C4)CCN(C3)C)C
1186,YSBZGIJBIATWMA-MPIMZMORNA-N,CHEMBL446147,24448,A,8.0,chembl20,84710,10116,HRH1,2055,N1=CNC=C1CCCN(CCC(C2=CC=C(C=C2)Cl)C=3N=CC=CC3)C
1187,YSEFYTJOKARSSH-VKAVYKQENA-N,CHEMBL1632413,3269,A,5.0,chembl20,697528,9606,HRH1,2055,C=1(C=C2C(=CC1)NC(/C(/N3CCN(CC3)C)=N/O)=C2)Cl
1188,YSFFIZSLOXOSOV-UHFFFAOYNA-N,CHEMBL1935440,3269,A,7.61,chembl20,796225,9606,HRH1,2055,C=1C=C2N=C(C3CCCN(C3)CC=4OC=CN4)N(CCOC5=CC=CC=C5)C2=CC1
1189,YSGLQQUCJIOYSX-ARPXYGSPNA-N,CHEMBL1277770,24448,A,8.33,chembl20,685211,10116,HRH1,2055,[C@@]12(C3=C(C=CC=C3)CC4=C(C1)C=CC=C4)CCC(C2)N5CCC(CC5)C(=O)O
